Fiscal year,Trade development (marker),Bilateral aid (international marker),Organisation sub-class,Section ID,Regional program (marker),Children issues (marker),ICT as a tool for development (marker),Biodiversity (marker),CountryRegion name,Amount spent,Indigenous issues (marker),CountryRegion percent,Organisation type,Status,FSTC percent,Urban issues (marker),Continent ID,Enviromental sustainability (marker),Branch ID,CIDA business delivery model (old),Programming process (new),Youth issues (marker),Desertification (marker),IRTC percent,Participatory development and good governance,Disability issues (marker),Knowledge for development (marker),Gender equality (marker),Organisation ID,Organisation name,Organisation class,Continent name,Project Browser country ID,CountryRegion ID,Sector ID,Sector name,Sector percent
2009/2010,0,1,NGO,S6222,0,0,0,0,Guatemala,5846.5485960000005,0,0.027999999999999997,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,GT,GT,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Guatemala,2906.758624,0,0.027999999999999997,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,GT,GT,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Guatemala,6308.987468,0,0.027999999999999997,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,GT,GT,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Guatemala,1948.849532,0,0.027999999999999997,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,GT,GT,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Guatemala,16020.203780000002,0,0.027999999999999997,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,GT,GT,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Sri Lanka,2296.858377,0,0.011000000000000001,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,LK,LK,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Sri Lanka,1141.940888,0,0.011000000000000001,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,LK,LK,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Sri Lanka,2478.530791,0,0.011000000000000001,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,LK,LK,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Sri Lanka,765.619459,0,0.011000000000000001,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,LK,LK,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Sri Lanka,6293.651485,0,0.011000000000000001,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,LK,LK,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Mali,26935.8846,0,0.129,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,ML,ML,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Mali,13391.85223,0,0.129,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,ML,ML,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Mali,29066.40655,0,0.129,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,ML,ML,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Mali,8978.628201000001,0,0.129,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,ML,ML,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Mali,73807.36742000001,0,0.129,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,ML,ML,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,15242.787409999999,0,0.073,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,MW,MW,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,7578.334984,0,0.073,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,MW,MW,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,16448.43161,0,0.073,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,MW,MW,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,5080.929137,0,0.073,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,MW,MW,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,41766.95986,0,0.073,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,MW,MW,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Niger,18792.47763,0,0.09,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,NE,NE,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Niger,9343.15272,0,0.09,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,NE,NE,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Niger,20278.88829,0,0.09,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,NE,NE,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Niger,6264.15921,0,0.09,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,NE,NE,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Niger,51493.51215,0,0.09,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,NE,NE,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Nepal,10440.26535,0,0.05,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,NP,NP,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Nepal,5190.6404,0,0.05,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,NP,NP,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Nepal,11266.04905,0,0.05,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,NP,NP,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Nepal,3480.08845,0,0.05,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,NP,NP,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Nepal,28607.50675,0,0.05,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,NP,NP,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Peru,53871.769210000006,0,0.258,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,PE,PE,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Peru,26783.70446,0,0.258,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,PE,PE,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Peru,58132.8131,0,0.258,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,PE,PE,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Peru,17957.2564,0,0.258,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,PE,PE,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Peru,147614.7348,0,0.258,Canadian Non-Profit Making,Closed,1.0,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,America,PE,PE,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Senegal,3528.8096880000003,0,0.0169,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,SN,SN,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Senegal,1754.436455,0,0.0169,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,SN,SN,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Senegal,3807.924579,0,0.0169,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,SN,SN,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Senegal,1176.269896,0,0.0169,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,SN,SN,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Senegal,9669.337281999999,0,0.0169,Canadian Non-Profit Making,Closed,1.0,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Africa,SN,SN,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Viet Nam,8143.406973,0,0.039,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,VN,VN,11130,Teacher training,0.177
2009/2010,0,1,NGO,S6222,0,0,0,0,Viet Nam,4048.6995119999997,0,0.039,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,VN,VN,12240,Basic nutrition,0.08800000000000001
2009/2010,0,1,NGO,S6222,0,0,0,0,Viet Nam,8787.518259,0,0.039,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,VN,VN,12250,Infectious disease control,0.191
2009/2010,0,1,NGO,S6222,0,0,0,0,Viet Nam,2714.468991,0,0.039,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,VN,VN,25010,Business support services and institutions,0.059000000000000004
2009/2010,0,1,NGO,S6222,0,0,0,0,Viet Nam,22313.85527,0,0.039,Canadian Non-Profit Making,Closed,1.0,0,3,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1011140,Consortium WUSC-CECI,Civil Society,Asia,VN,VN,31120,Agricultural development,0.485
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,3187.5,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,14010,Water sector policy and administrative management,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,1593.75,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,14031,Basic drinking water supply,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,1593.75,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,14032,Basic sanitation,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,2125.0,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,2125.0,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,31110,Agricultural policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,2125.0,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,31161,Food crop production,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,2125.0,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,31191,Agricultural services,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,3187.5,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,32130,Small and medium-sized enterprises (SME) development,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Burkina-Faso,3187.5,0,0.2125,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,BF,BF,99820,Promotion of development awareness,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,2250.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,14010,Water sector policy and administrative management,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1125.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,14031,Basic drinking water supply,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1125.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,14032,Basic sanitation,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1500.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1500.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,31110,Agricultural policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1500.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,31161,Food crop production,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,1500.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,31191,Agricultural services,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,2250.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,32130,Small and medium-sized enterprises (SME) development,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Canada,2250.0,0,0.15,Canadian Non-Profit Making,Closed,0.85,0,1,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,America,CA,CA,99820,Promotion of development awareness,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,3825.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,14010,Water sector policy and administrative management,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,1912.5,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,14031,Basic drinking water supply,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,1912.5,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,14032,Basic sanitation,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,2550.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,2550.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,31110,Agricultural policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,2550.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,31161,Food crop production,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,2550.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,31191,Agricultural services,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,3825.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,32130,Small and medium-sized enterprises (SME) development,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Ghana,3825.0,0,0.255,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,GH,GH,99820,Promotion of development awareness,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,4462.5,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,14010,Water sector policy and administrative management,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,2231.25,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,14031,Basic drinking water supply,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,2231.25,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,14032,Basic sanitation,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,2975.0,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,2975.0,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,31110,Agricultural policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,2975.0,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,31161,Food crop production,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,2975.0,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,31191,Agricultural services,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,4462.5,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,32130,Small and medium-sized enterprises (SME) development,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Malawi,4462.5,0,0.2975,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,MW,MW,99820,Promotion of development awareness,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Zambia,1275.0,0,0.085,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,ZM,ZM,14010,Water sector policy and administrative management,0.15
2009/2010,0,1,NGO,S6222,0,0,0,0,Zambia,637.5,0,0.085,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,ZM,ZM,14031,Basic drinking water supply,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Zambia,637.5,0,0.085,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,ZM,ZM,14032,Basic sanitation,0.075
2009/2010,0,1,NGO,S6222,0,0,0,0,Zambia,850.0,0,0.085,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,ZM,ZM,15110,Public sector policy and administrative management,0.1
2009/2010,0,1,NGO,S6222,0,0,0,0,Zambia,850.0,0,0.085,Canadian Non-Profit Making,Closed,0.85,0,2,0,B6100,Responsive,Uncoded: Pre-APP,0,0,0.0,0,0,0,0,1006512,Engineers Without Borders,Civil Society,Africa,ZM,ZM,31110,Agricultural policy and administrative management,0.1
