fsclr,sctrd,clmtchngdpttn(mrkr),rgnstnclss,prjctbrwsrcntrd,cdbsnssdlvrmdl(ld),dvsnnm,knwldgfrdvlpmnt(mrkr),ntdmnt(prjct-lvlbdgt),stts,gndrqlt(mrkr),thsss(mrkr),prjctnmbr,prgrmmngprcss(nw),fndcntrd,bdvrst(mrkr),rbnsss(mrkr),chldrnsss(mrkr),ndgnssss(mrkr),dsbltsss(mrkr),ctstlfrdvlpmnt(mrkr),rgnstnd,rgnstnnm,rgnstntp,rgnstnsb-clss,cntnntd,cntnntnm,cntrrgnd,cntrrgnnm,cntrrgnprcnt,sctrnm,sctrprcnt,mntspnt
2009/2010,99820,0,Civil Society,IQ,Responsive,EDD Europe-Middle East Programming,0,468000.0,Closed,0,0,Z020935001,Uncoded: Pre-APP,4320,0,0,1,0,0,0,1000838,Oxfam-Qu�bec,Canadian Non-Profit Making,VOLUNTEER SENDING AGENCY,3,Asia,IQ,Iraq,1.0,Promotion of development awareness,0.05,2500.0
2009/2010,15112,0,Civil Society,UA,Responsive,EDD Europe-Middle East Programming,0,10012797.0,Operational,1,0,Z020937001,Uncoded: Pre-APP,3118,0,0,0,0,0,0,1000606,Conference Board of Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,5,Europe,UA,Ukraine,1.0,Decentralisation and support to subnational government,0.3,129000.0
2009/2010,25010,0,Civil Society,UA,Responsive,EDD Europe-Middle East Programming,0,10012797.0,Operational,1,0,Z020937001,Uncoded: Pre-APP,3118,0,0,0,0,0,0,1000606,Conference Board of Canada,Canadian Non-Profit Making,SPECIALIZED INSTITUTE,5,Europe,UA,Ukraine,1.0,Business support services and institutions,0.7,301000.0
2009/2010,24010,0,Multilateral,PS,Core Funding,EDD Europe-Middle East Programming,0,15000000.0,Closed,1,0,Z020944001,Uncoded: Pre-APP,4265,0,0,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,IFI,3,Asia,PS,West Bank Gaza,1.0,Financial policy and administrative management,1.0,15000000.0
2009/2010,13010,0,Governmental,AL,Directive,EDD Europe-Middle East Programming,0,43891.9,Closed,1,0,Z020947001,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,AL,Albania,1.0,Population policy and administrative management,0.33,14484.327
2009/2010,15110,0,Governmental,AL,Directive,EDD Europe-Middle East Programming,0,43891.9,Closed,1,0,Z020947001,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,AL,Albania,1.0,Public sector policy and administrative management,0.34,14923.246000000001
2009/2010,15160,0,Governmental,AL,Directive,EDD Europe-Middle East Programming,0,43891.9,Closed,1,0,Z020947001,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,AL,Albania,1.0,Human rights,0.33,14484.327
2009/2010,11120,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Education facilities and training,0.5,47560.63
2009/2010,11120,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Education facilities and training,0.5,89.37
2009/2010,11330,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Vocational training,0.12,11414.5512
2009/2010,11330,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Vocational training,0.12,21.4488
2009/2010,12191,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Medical services,0.1,9512.126
2009/2010,12191,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Medical services,0.1,17.874000000000002
2009/2010,15150,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Democratic participation and civil society,0.08,7609.7008
2009/2010,15150,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Democratic participation and civil society,0.08,14.2992
2009/2010,16010,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Social/welfare services,0.2,19024.252
2009/2010,16010,0,Governmental,DZ,Directive,EDD Europe-Middle East Programming,0,95121.26,Closed,1,0,Z020947002,Uncoded: Pre-APP,4259,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,DZ,Algeria,1.0,Social/welfare services,0.2,35.748000000000005
2009/2010,13010,0,Governmental,AM,Directive,EDD Europe-Middle East Programming,0,37500.0,Closed,1,0,Z020947003,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,AM,Armenia,1.0,Population policy and administrative management,0.33,12375.0
2009/2010,15110,0,Governmental,AM,Directive,EDD Europe-Middle East Programming,0,37500.0,Closed,1,0,Z020947003,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,AM,Armenia,1.0,Public sector policy and administrative management,0.34,12750.0
2009/2010,15160,0,Governmental,AM,Directive,EDD Europe-Middle East Programming,0,37500.0,Closed,1,0,Z020947003,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,AM,Armenia,1.0,Human rights,0.33,12375.0
2009/2010,13010,0,Governmental,AZ,Directive,EDD Europe-Middle East Programming,0,36828.8,Closed,1,0,Z020947004,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,AZ,Azerbaijan,1.0,Population policy and administrative management,0.33,12153.503999999999
2009/2010,15110,0,Governmental,AZ,Directive,EDD Europe-Middle East Programming,0,36828.8,Closed,1,0,Z020947004,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,AZ,Azerbaijan,1.0,Public sector policy and administrative management,0.34,12521.792
2009/2010,15160,0,Governmental,AZ,Directive,EDD Europe-Middle East Programming,0,36828.8,Closed,1,0,Z020947004,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,AZ,Azerbaijan,1.0,Human rights,0.33,12153.503999999999
2009/2010,13010,0,Governmental,BA,Directive,EDD Europe-Middle East Programming,0,87445.8,Closed,1,0,Z020947005,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,BA,Bosnia & Herz.,1.0,Population policy and administrative management,0.33,28857.113999999998
2009/2010,15110,0,Governmental,BA,Directive,EDD Europe-Middle East Programming,0,87445.8,Closed,1,0,Z020947005,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,BA,Bosnia & Herz.,1.0,Public sector policy and administrative management,0.34,29731.572
2009/2010,15160,0,Governmental,BA,Directive,EDD Europe-Middle East Programming,0,87445.8,Closed,1,0,Z020947005,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,BA,Bosnia & Herz.,1.0,Human rights,0.33,28857.113999999998
2009/2010,13010,0,Governmental,EG,Directive,EDD Europe-Middle East Programming,0,192655.76,Closed,1,0,Z020947006,Uncoded: Pre-APP,4263,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,EG,Egypt,1.0,Population policy and administrative management,0.33,70950.0
2009/2010,15110,0,Governmental,EG,Directive,EDD Europe-Middle East Programming,0,192655.76,Closed,1,0,Z020947006,Uncoded: Pre-APP,4263,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,EG,Egypt,1.0,Public sector policy and administrative management,0.34,73100.0
2009/2010,15160,0,Governmental,EG,Directive,EDD Europe-Middle East Programming,0,192655.76,Closed,1,0,Z020947006,Uncoded: Pre-APP,4263,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,EG,Egypt,1.0,Human rights,0.33,70950.0
2009/2010,13010,0,Governmental,GE,Directive,EDD Europe-Middle East Programming,0,50000.0,Closed,1,0,Z020947007,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,GE,Georgia,1.0,Population policy and administrative management,0.33,16500.0
2009/2010,15110,0,Governmental,GE,Directive,EDD Europe-Middle East Programming,0,50000.0,Closed,1,0,Z020947007,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,GE,Georgia,1.0,Public sector policy and administrative management,0.34,17000.0
2009/2010,15160,0,Governmental,GE,Directive,EDD Europe-Middle East Programming,0,50000.0,Closed,1,0,Z020947007,Uncoded: Pre-APP,3123,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,GE,Georgia,1.0,Human rights,0.33,16500.0
2009/2010,13010,0,Governmental,JO,Directive,EDD Europe-Middle East Programming,0,154695.87,Closed,1,0,Z020947008,Uncoded: Pre-APP,4266,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,JO,Jordan,1.0,Population policy and administrative management,0.33,51049.6371
2009/2010,15110,0,Governmental,JO,Directive,EDD Europe-Middle East Programming,0,154695.87,Closed,1,0,Z020947008,Uncoded: Pre-APP,4266,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,JO,Jordan,1.0,Public sector policy and administrative management,0.34,52596.5958
2009/2010,15160,0,Governmental,JO,Directive,EDD Europe-Middle East Programming,0,154695.87,Closed,1,0,Z020947008,Uncoded: Pre-APP,4266,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,JO,Jordan,1.0,Human rights,0.33,51049.6371
2009/2010,13010,0,Governmental,LB,Directive,EDD Europe-Middle East Programming,0,175000.0,Closed,1,0,Z020947009,Uncoded: Pre-APP,4267,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,LB,Lebanon,1.0,Population policy and administrative management,0.33,55381.1775
2009/2010,13010,0,Unknown,LB,Directive,EDD Europe-Middle East Programming,0,175000.0,Closed,1,0,Z020947009,Uncoded: Pre-APP,4267,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,3,Asia,LB,Lebanon,1.0,Population policy and administrative management,0.33,2368.8225
2009/2010,15110,0,Governmental,LB,Directive,EDD Europe-Middle East Programming,0,175000.0,Closed,1,0,Z020947009,Uncoded: Pre-APP,4267,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,LB,Lebanon,1.0,Public sector policy and administrative management,0.34,57059.395
2009/2010,15110,0,Unknown,LB,Directive,EDD Europe-Middle East Programming,0,175000.0,Closed,1,0,Z020947009,Uncoded: Pre-APP,4267,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,3,Asia,LB,Lebanon,1.0,Public sector policy and administrative management,0.34,2440.605
2009/2010,15160,0,Governmental,LB,Directive,EDD Europe-Middle East Programming,0,175000.0,Closed,1,0,Z020947009,Uncoded: Pre-APP,4267,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,3,Asia,LB,Lebanon,1.0,Human rights,0.33,55381.1775
2009/2010,15160,0,Unknown,LB,Directive,EDD Europe-Middle East Programming,0,175000.0,Closed,1,0,Z020947009,Uncoded: Pre-APP,4267,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,3,Asia,LB,Lebanon,1.0,Human rights,0.33,2368.8225
2009/2010,11120,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Education facilities and training,0.11,10252.0
2009/2010,12230,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Basic health infrastructure,0.08,7456.0
2009/2010,14031,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Basic drinking water supply,0.25,23300.0
2009/2010,14032,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Basic sanitation,0.25,23300.0
2009/2010,15150,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Democratic participation and civil society,0.02,1864.0
2009/2010,31261,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Fuelwood/charcoal,0.01,932.0
2009/2010,72010,0,Governmental,MR,Directive,EDD Europe-Middle East Programming,0,93200.0,Closed,1,0,Z020947010,Uncoded: Pre-APP,4237,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MR,Mauritania,1.0,Material relief assistance and services,0.28,26096.0
2009/2010,13010,0,Governmental,ME,Directive,EDD Europe-Middle East Programming,0,49972.2,Closed,1,0,Z020947011,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,ME,Montenegro,1.0,Population policy and administrative management,0.33,16490.826
2009/2010,15110,0,Governmental,ME,Directive,EDD Europe-Middle East Programming,0,49972.2,Closed,1,0,Z020947011,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,ME,Montenegro,1.0,Public sector policy and administrative management,0.34,16990.548
2009/2010,15160,0,Governmental,ME,Directive,EDD Europe-Middle East Programming,0,49972.2,Closed,1,0,Z020947011,Uncoded: Pre-APP,3203,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,5,Europe,ME,Montenegro,1.0,Human rights,0.33,16490.826
2009/2010,14031,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Basic drinking water supply,0.045,4405.24215
2009/2010,14031,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Basic drinking water supply,0.045,4.75785
2009/2010,14031,0,Unknown,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,2,Africa,MA,Morocco,1.0,Basic drinking water supply,0.045,90.0
2009/2010,14032,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Basic sanitation,0.045,4405.24215
2009/2010,14032,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Basic sanitation,0.045,4.75785
2009/2010,14032,0,Unknown,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,2,Africa,MA,Morocco,1.0,Basic sanitation,0.045,90.0
2009/2010,15150,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Democratic participation and civil society,0.2,19578.854
2009/2010,15150,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Democratic participation and civil society,0.2,21.146
2009/2010,15150,0,Unknown,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,2,Africa,MA,Morocco,1.0,Democratic participation and civil society,0.2,400.0
2009/2010,15160,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Human rights,0.54,52862.9058
2009/2010,15160,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,1008469,PAYE DFAIT,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Human rights,0.54,57.0942
2009/2010,15160,0,Unknown,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,Information not available,Information not available,Uncoded,Unknown,2,Africa,MA,Morocco,1.0,Human rights,0.54,1080.0
2009/2010,31140,0,Governmental,MA,Directive,EDD Europe-Middle East Programming,0,99894.27,Closed,1,0,Z020947012,Uncoded: Pre-APP,4260,0,0,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,FEDERAL,2,Africa,MA,Morocco,1.0,Agricultural water resources,0.12,11747.3124
