assays_ss_d,assays_src_d,assays_dscrptn,assays_ss_rgnsm,assays_cnfdnc_scr,assays_td,assays_ss_sbclllr_frctn,assays_rltnshp_tp,assays_crtd_b,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_b_frmt,assays_tss_d,assays_vrnt_d
2056,1,Binding affinity towards cloned human 5-hydroxytryptamine 1E receptor was determined,,8,10618,,H,Autocuration,,CHEMBL616700,,BAO_0000357,,
2057,1,Binding affinity towards 5-hydroxytryptamine 1E receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,,8,10618,,H,Autocuration,,CHEMBL616701,449.0,BAO_0000219,,
2058,1,Binding affinity towards human cloned 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT as radioligand.,,8,10618,,H,Autocuration,,CHEMBL616702,449.0,BAO_0000219,,
2059,1,Binding affinity towards human cloned 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT as radioligand;ND means no data.,,8,10618,,H,Autocuration,,CHEMBL616703,449.0,BAO_0000219,,
2060,1,Binding affinity was determined against 5-hydroxytryptamine 1D receptor,,8,10618,,H,Autocuration,,CHEMBL616704,,BAO_0000357,,
2061,1,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT as the radioligand,,8,10618,,H,Autocuration,,CHEMBL616705,449.0,BAO_0000219,,
2062,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1E receptor,,8,10618,,H,Autocuration,,CHEMBL616706,,BAO_0000357,,
2063,1,Compound was tested for its binding affinity against cloned human 5-hydroxytryptamine 1E receptor in CHO cells using [3H]-5-HT,,8,10618,,H,Autocuration,,CHEMBL616707,449.0,BAO_0000219,,
2064,1,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1E receptor in CHO using [3H]5-HT as a radioligand,,8,10618,,H,Autocuration,,CHEMBL616708,,BAO_0000357,,
2065,1,Tested for binding affinity towards cloned human 5-hydroxytryptamine 1E receptor using [3H]5-HT as radioligand,,8,10618,,H,Autocuration,,CHEMBL616709,,BAO_0000357,,
2066,1,The binding affinity (pKi) measured against 5-hydroxytryptamine 1E receptor (cloned human receptors in CHO cells) using [3H]5-HT1E as radioligand,,8,10618,,H,Autocuration,,CHEMBL616710,449.0,BAO_0000219,,
2067,1,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1E receptor in CHO cells using [3H]5-HT.,,8,10618,,H,Autocuration,,CHEMBL616711,449.0,BAO_0000219,,
2068,1,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1E receptor in CHO cells, using [3H]5-HT as radioligand",,8,10618,,H,Autocuration,,CHEMBL616712,449.0,BAO_0000219,,
2069,1,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1E receptor was determined,,8,10618,,H,Autocuration,,CHEMBL616713,,BAO_0000357,,
2070,1,Binding affinity for 5-hydroxytryptamine 1E receptor was determined,,8,10618,,H,Autocuration,,CHEMBL616714,,BAO_0000357,,
2071,1,Compound was evaluated for the affinity at 5-hydroxytryptamine 1E receptor,,8,10618,,H,Autocuration,,CHEMBL616715,,BAO_0000357,,
2072,1,Binding affinity towards 5-hydroxytryptamine 1E receptor,,8,10618,,H,Autocuration,,CHEMBL616716,,BAO_0000357,,
2073,1,"In vitro effective concentration for stimulation of [35S]GTP-gamma-S, binding in mouse LM(tk-)cells expressing the human 5-HT1F receptor",,8,279,,H,Autocuration,,CHEMBL616717,,BAO_0000019,,
2074,1,"In vitro effective concentration for stimulation of [35S]GTP-gamma-S, binding in mouse LM(tk-)cells expressing the human 5-hydroxytryptamine 1F receptor",,8,279,,H,Expert,,CHEMBL616718,,BAO_0000019,,
2075,1,In vitro effective concentration for inhibition of skolin-stimulated adenylate cyclase in cell line expressing human 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL875905,,BAO_0000019,,
2076,1,In vitro agonist potency against human 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL616719,,BAO_0000019,,
2077,1,"Maximum stimulation of of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine 1F receptor",,8,279,,H,Expert,,CHEMBL616720,,BAO_0000019,,
2078,1,Compound was evaluated for the affinity at 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL616721,,BAO_0000357,,
2079,1,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 1F receptor stably expressed in CHO cells,,8,279,,H,Autocuration,,CHEMBL616722,449.0,BAO_0000219,,
2080,1,In vitro binding affinity against human 5-hydroxytryptamine 1F receptor at a concentration of 100 (nM),,8,279,,H,Autocuration,,CHEMBL616723,,BAO_0000357,,
2081,1,Binding affinity against 5-hydroxytryptamine 1F receptor in CHO cells using [3H]5-HT radioligand,,8,279,,H,Autocuration,,CHEMBL616724,449.0,BAO_0000219,,
2082,1,Binding affinity against 5-hydroxytryptamine 1F receptor in CHO using [3H]5-HT radioligand,,8,279,,H,Autocuration,,CHEMBL616725,,BAO_0000357,,
2083,1,Binding affinity towards human 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL616726,,BAO_0000357,,
2084,1,Binding affinity towards human 5-hydroxytryptamine 1F receptor was determined,,8,279,,H,Autocuration,,CHEMBL616727,,BAO_0000357,,
2085,1,Binding affinity towards human 5-hydroxytryptamine 1F receptor using [3H]-5-HT radioligand,,8,279,,H,Autocuration,,CHEMBL616728,,BAO_0000357,,
2086,1,In vitro binding affinity for human 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL616729,,BAO_0000357,,
2087,1,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1F receptor,,8,279,,H,Expert,,CHEMBL616730,,BAO_0000019,,
2088,1,Binding affinity towards human recombinant 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL617125,,BAO_0000357,,
2089,1,Binding affinity towards cloned human 5-hydroxytryptamine 1F receptor was determined,,8,279,,H,Autocuration,,CHEMBL857977,,BAO_0000357,,
2090,1,Binding affinity towards 5-hydroxytryptamine 1F receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,,8,279,,H,Autocuration,,CHEMBL617126,449.0,BAO_0000219,,
2091,1,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1F receptor in CHO cells using [3H]-5-HT as the radioligand,,8,279,,H,Autocuration,,CHEMBL617127,449.0,BAO_0000219,,
2092,1,Compound was tested for binding affinity against human 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL617128,,BAO_0000357,,
2093,1,Compound was tested for its binding affinity against 5-hydroxytryptamine 1F receptor in human cloned receptors in CHO cells using [3H]5-HT,,8,279,,H,Autocuration,,CHEMBL617129,449.0,BAO_0000219,,
2094,1,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1F receptor in CHO using [3H]5-HT as a radioligand,,8,279,,H,Autocuration,,CHEMBL617130,,BAO_0000357,,
2095,1,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1F receptor in CHO cells using [3H]5-HT.,,8,279,,H,Autocuration,,CHEMBL617131,449.0,BAO_0000219,,
2096,1,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1F receptor in CHO cells, using [3H]5-HT as radioligand",,8,279,,H,Autocuration,,CHEMBL617132,449.0,BAO_0000219,,
2097,1,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1F receptor in CHO cells, using [3H]5-HT as radioligand",,8,279,,H,Autocuration,,CHEMBL617133,449.0,BAO_0000219,,
2098,1,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 1F receptor was determined,,8,279,,H,Autocuration,,CHEMBL617134,,BAO_0000357,,
2099,1,Binding affinity for 5-hydroxytryptamine 1F receptor was determined,,8,279,,H,Autocuration,,CHEMBL617135,,BAO_0000357,,
2100,1,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1F receptor,,8,279,,H,Autocuration,,CHEMBL617136,,BAO_0000357,,
2101,1,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 (5-hydroxytryptamine-2) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]-ketanserin as radioligand",,4,104686,,H,Autocuration,,CHEMBL617137,,BAO_0000019,,
2102,1,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand",,4,104686,,H,Autocuration,,CHEMBL617138,,BAO_0000019,,
2103,1,"Compound was tested for binding affinity towards 5-hydroxytryptamine 2 (5-hydroxytryptamine-2) receptor from frontal cortical regions of male Sprague-Dawley rat homogenates, using [3H]ketanserin as radioligand; Not Determined",,4,104686,,H,Autocuration,,CHEMBL617139,,BAO_0000019,,
2104,1,Ability to displace [3H]ketanserin from rat cortical homogenate 5-hydroxytryptamine 2A receptor,,8,12687,,H,Autocuration,,CHEMBL617140,,BAO_0000019,,
2105,1,"In vivo inhibitory activity of 10 mg/kg compound in rats against elevation of BP caused by 5-HT (300 ug/kg, iv) through 5-HT2 receptor 1 hr after oral administration",,4,104686,,H,Autocuration,,CHEMBL617141,,BAO_0000218,,
2106,1,In vitro antagonistic activity against the contraction induced by 5-HT through 5-hydroxytryptamine 2 receptor in rat thoracic aortic strips,,4,104686,,H,Autocuration,,CHEMBL858112,,BAO_0000019,,
2107,1,Binding affinity towards 5-hydroxytryptamine 2 receptor in calf frontal cortex,,8,17005,,H,Intermediate,,CHEMBL617142,,BAO_0000019,,
2108,1,"Binding affinity to 5-hydroxytryptamine 2 receptor using calf frontal cortex, [3H]- ketanserin, and spiperone for NSB",Bos taurus,0,22226,,U,Autocuration,,CHEMBL617143,,BAO_0000019,,
2109,1,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of bovine frontal cortex at 10e-7 M,Bos taurus,0,22226,,U,Autocuration,,CHEMBL617144,,BAO_0000019,,
2110,1,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of bovine frontal cortex,Bos taurus,0,22226,,U,Autocuration,,CHEMBL617145,,BAO_0000019,,
2111,1,Binding affinity of compound towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin (0.8 nM) ligand in frontal cortex bovine was determined,,0,22226,,U,Autocuration,,CHEMBL617146,,BAO_0000019,,
2112,1,Binding affinity for serotonin 5-hydroxytryptamine 2 receptor using [3H]ketanserin in guinea pig frontal cortex,Cavia porcellus,4,104784,,H,Autocuration,,CHEMBL617147,,BAO_0000019,,
2113,1,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor of guinea pig frontal cortex membranes,Cavia porcellus,4,104784,,H,Autocuration,,CHEMBL617148,,BAO_0000019,,
2114,1,Compound was tested for its binding affinity towards 5-hydroxytryptamine 2 receptor using [3H]ketanserin from guinea pig frontal cortex,Cavia porcellus,4,104784,,H,Autocuration,,CHEMBL617149,,BAO_0000019,,
2115,1,Binding affinity towards cloned human 5-hydroxytryptamine 2 receptor was determined,,4,104784,,H,Autocuration,,CHEMBL617150,,BAO_0000224,,
2116,1,Binding affinity towards 5-hydroxytryptamine 2 receptor was determined,,4,104784,,H,Autocuration,,CHEMBL617151,,BAO_0000224,,
2117,1,In vitro binding affinity of compound against neuronal 5-hydroxytryptamine 2 receptor,,4,104784,,H,Autocuration,,CHEMBL617201,,BAO_0000224,,
2118,1,Binding affinity towards 5-HT7 receptor by the displacement of [3H]-5-CT] in human recombinant receptors in mammalian cell,,8,10209,,H,Autocuration,,CHEMBL617202,,BAO_0000357,,
2119,1,Effective dose through peroral route for in vivo inhibition against 5-hydroxytryptamine 2 receptor in male CF-1 mice by using radioligand [3H]ketanserin,,4,104826,,H,Autocuration,,CHEMBL617203,,BAO_0000218,,
2120,1,Hill number was determined for inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in mouse cerebral cortex,,4,104826,,H,Autocuration,,CHEMBL617204,,BAO_0000019,,
2121,1,Inhibitory activity against serotonin 5-hydroxytryptamine 2 receptor from mice.,,4,104826,,H,Autocuration,,CHEMBL617205,,BAO_0000224,,
2122,1,Inhibitory activity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]ketanserin in mouse cerebral cortex,Mus musculus,5,104826,,D,Autocuration,,CHEMBL617206,,BAO_0000019,,
2123,1,Effective dose through peroral route for in vivo inhibition against 5-hydroxytryptamine 2 receptor in male CF-1 mice by using radioligand [3H]ketanserin,,4,104826,,H,Autocuration,,CHEMBL617207,,BAO_0000218,,
2124,1,Binding affinity towards 5-hydroxytryptamine 2 receptor by the displacement of [3H]-ketanserin in mouse cerebral cortex,Mus musculus,5,104826,,D,Autocuration,,CHEMBL617208,,BAO_0000019,,
2125,1,The compound was tested in vitro for its binding affinity towards 5-hydroxytryptamine 2 receptor,,4,104826,,H,Autocuration,,CHEMBL617209,,BAO_0000224,,
2126,1,In vitro binding affinity for serotonin 5-hydroxytryptamine (5-HT) 2 receptors,,4,104826,,H,Autocuration,,CHEMBL617210,,BAO_0000224,,
2127,1,The compound was tested in vitro for its binding affinity towards serotonin 5-hydroxytryptamine 2 receptor; nd = no data,,4,104826,,H,Autocuration,,CHEMBL617211,,BAO_0000224,,
2128,1,Hill number was determined for inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor in mouse cerebral cortex,Mus musculus,5,104826,,D,Autocuration,,CHEMBL617212,,BAO_0000019,,
2129,1,Binding affinity for porcine 5-hydroxytryptamine 2 receptor using [3H]- ketanserin,Sus scrofa,4,104784,,H,Autocuration,,CHEMBL617213,,BAO_0000224,,
2130,1,Binding affinity for porcine 5-hydroxytryptamine 2 receptor using [3H]- ketanserin with 10 uM prazosin,Sus scrofa,4,104784,,H,Autocuration,,CHEMBL617214,,BAO_0000224,,
2131,1,Compound was tested in vitro for its ability to compete with [3H]-ketanserin at 5-hydroxytryptamine 2 receptor in porcine brain homogenate,,0,22226,,U,Autocuration,,CHEMBL617215,,BAO_0000221,,
2132,1,In vitro for its ability to displace [3H]- ketanserin from 5-hydroxytryptamine 2 receptor in porcine brain homogenate,,0,22226,,U,Autocuration,,CHEMBL617216,,BAO_0000221,,
2133,1,Ability to displace the radioligand [3H]mesulergine from pig choroid plexus 5-hydroxytryptamine 2 receptor,Sus scrofa,8,17005,,H,Autocuration,,CHEMBL617217,,BAO_0000357,,
2134,1,Inhibition of [3H]- Ketanserin binding against rat brain 5-hydroxytryptamine 2 receptor,,4,104686,,H,Autocuration,,CHEMBL617218,,BAO_0000019,,
2135,1,Inhibition of [3H]- Ketanserin binding against rat brain 5-hydroxytryptamine 2 receptor,,4,104686,,H,Autocuration,,CHEMBL872913,,BAO_0000019,,
2136,1,Binding affinity against 5-hydroxytryptamine 2 receptor from rat cortical synaptosomal membrane using radioligand [3H]ketanserin.,,4,104826,,H,Autocuration,,CHEMBL617219,,BAO_0000019,,
2137,1,Evaluated for binding activity against [3H]ketanserin as radioligand for 5-hydroxytryptamine 2 receptor,,4,104686,,H,Autocuration,,CHEMBL873482,,BAO_0000224,,
2138,1,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein; ND means no data,Rattus norvegicus,5,104686,,D,Autocuration,,CHEMBL617220,,BAO_0000019,,
2139,1,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein.,,4,104686,,H,Autocuration,,CHEMBL617221,,BAO_0000019,,
2140,1,Affinity towards 5-hydroxytryptamine 2 receptor by measuring its ability to antagonize serotonin-induced contractions in the rat jugular vein; no appreciable 5-HT2 receptor affinity,,4,104686,,H,Autocuration,,CHEMBL617222,,BAO_0000019,,
2141,1,Antagonistic activity against (5-hydroxytryptamine 2 receptor) serotonin-induced contractions in the rat jugular vein,,4,104686,,H,Autocuration,,CHEMBL875906,,BAO_0000019,,
2142,1,Binding affinity to the 5-hydroxytryptamine 2 receptor assayed by antagonism of serotonin-induced contractions in the rat jugular vein,,4,104686,,H,Autocuration,,CHEMBL617223,,BAO_0000019,,
2143,1,Binding affinity against serotonin 5-hydroxytryptamine 2 receptor,,4,104686,,H,Autocuration,,CHEMBL617224,,BAO_0000224,,
2144,1,Percent decrease in 5-hydroxytryptamine 2 receptor binding using ketanserin,Rattus norvegicus,5,104686,,D,Autocuration,,CHEMBL617225,,BAO_0000224,,
2145,1,Tested for the effect on binding at 5-hydroxytryptamine 2 receptor; No activity,,4,104686,,H,Autocuration,,CHEMBL617226,,BAO_0000224,,
2146,1,Effect of 2 week administration of compound on 5-hydroxytryptamine 2 receptor binding by using 0.4 nM dose of [3H]- spiperone as a radioligand.,,4,104686,,H,Autocuration,,CHEMBL617227,,BAO_0000224,,
2147,1,Effect of 2 week administration of compound on 5-hydroxytryptamine 2 receptor binding by using 0.6 nM dose of [3H]- spiperone as a radioligand.,,4,104686,,H,Autocuration,,CHEMBL617228,,BAO_0000224,,
2148,1,Compound was tested for its effect on 5-hydroxytryptamine 2 receptor saturation analysis,,4,104686,,H,Autocuration,,CHEMBL617229,,BAO_0000224,,
2149,1,Concentration necessary to achieve half maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2 receptor at 1 uM,,4,104686,,H,Autocuration,,CHEMBL617230,,BAO_0000224,,
2150,1,"Concentration necessary to achieve half maximal inhibition of [3H]ketanserin, binds to 5-hydroxytryptamine 2 receptor at 1 uM",,4,104686,,H,Autocuration,,CHEMBL617231,,BAO_0000224,,
2151,1,Compound was tested for the inhibition of quipazine binding at 5-HT2 receptor,,4,104686,,H,Autocuration,,CHEMBL617232,,BAO_0000224,,
2152,1,Compound was tested for the inhibition of quipazine binding at 5-hydroxytryptamine 2 receptor,,4,104686,,H,Autocuration,,CHEMBL617233,,BAO_0000224,,
2153,1,Compound was tested for the inhibition of quipazine binding at 5-hydroxytryptamine 2 receptor; NT=Not tested,,4,104686,,H,Autocuration,,CHEMBL617234,,BAO_0000224,,
2154,1,Compound was tested for the inhibition of quipazine induced head twitches in rats,,4,104686,,H,Autocuration,,CHEMBL617235,,BAO_0000019,,
2155,1,Compound was tested for the inhibition of quipazine induced head twitches in rats; NT=Not tested,,4,104686,,H,Autocuration,,CHEMBL617236,,BAO_0000019,,
2156,1,Ability to bind at 5-hydroxytryptamine 2 receptor of rat hippocampus by displacing [3H]spiperone,,4,104686,,H,Autocuration,,CHEMBL617237,,BAO_0000221,10000000.0,
2157,1,Ability to bind at serotonin 5-hydroxytryptamine 2 receptors of rat hippocampus by displacing [3H]spiperone,,4,104686,,H,Autocuration,,CHEMBL617238,,BAO_0000221,10000000.0,
2158,1,Displacement of [3H]spiroperidol from 5-hydroxytryptamine 2 receptor in rat brain,Rattus norvegicus,5,104686,,D,Autocuration,,CHEMBL617239,,BAO_0000221,955.0,
2159,1,Ability to inhibit binding of [3H]KET to 5-hydroxytryptamine 2 receptor in rat cortex,,4,104686,,H,Autocuration,,CHEMBL617240,,BAO_0000019,,
2160,1,Ability to inhibit binding of titreated spiperone to 5-hydroxytryptamine 2 receptor in rat brain frontal cortex membranes,,4,104686,Membranes,H,Autocuration,,CHEMBL617241,,BAO_0000249,,
