assays_ASI,assays_VARI,assays_SRI,assays_ASSCTY,assays_BFO,assays_TII,assays_ASSTIS,assays_ASSUBFR,assays_T,assays_RELT,assays_CONFISC,assays_CURAB,assays_SASI,assays_CHEI,assays_CI
13670,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632059,
13671,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632060,
13672,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL632061,
13673,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629207,
13674,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629208,
13675,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629209,
13676,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629210,
13677,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629211,
13678,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629212,
13679,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629213,
13680,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL629214,
13681,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL629215,
13682,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL635154,
13683,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629216,
13684,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629217,
13685,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629218,
13686,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629219,
13687,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629220,
13688,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629221,
13689,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631127,
13690,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631128,
13691,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631129,
13692,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631130,
13693,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631131,
13694,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631132,
13695,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631133,
13696,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631134,
13697,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL875120,
13698,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631135,
13699,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631136,
13700,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631137,
13701,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631138,
13702,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631139,
13703,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631140,
13704,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631141,
13705,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631142,
13706,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631143,
13707,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL631144,
13708,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631145,
13709,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631146,
13710,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631147,
13711,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631148,
13712,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631149,
13713,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631150,
13714,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631151,
13715,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631152,
13716,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631443,
13717,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631444,
13718,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631445,
13719,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631446,
13720,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631447,
13721,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631448,
13722,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631449,
13723,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL631450,
13724,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL629724,
13725,,1,,BAO_0000218,14.0,Zone of skin,,50594,N,1,Intermediate,,CHEMBL629725,
13726,,1,,BAO_0000218,14.0,Zone of skin,,50594,N,1,Intermediate,,CHEMBL629726,
13727,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL629727,
13728,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL630404,
13729,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL630405,
13730,,1,,BAO_0000218,2106.0,Spleen,,50594,N,1,Intermediate,,CHEMBL630406,
13731,,1,,BAO_0000218,945.0,Stomach,,50594,N,1,Intermediate,,CHEMBL630407,
13732,,1,,BAO_0000218,945.0,Stomach,,50594,N,1,Intermediate,,CHEMBL630573,
13733,,1,,BAO_0000218,945.0,Stomach,,50594,N,1,Intermediate,,CHEMBL630574,
13734,,1,,BAO_0000218,945.0,Stomach,,50594,N,1,Intermediate,,CHEMBL630575,
13735,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630576,
13736,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630577,
13737,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630578,
13738,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630579,
13739,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL630580,
13740,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL630581,
13741,,1,,BAO_0000218,2113.0,Kidney,,50594,N,1,Intermediate,,CHEMBL630582,
13742,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630583,
13743,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630584,
13744,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630585,
13745,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630586,
13746,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630587,
13747,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630588,
13748,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630589,
13749,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL630590,
13750,,1,,BAO_0000019,1988.0,Feces,,22224,U,0,Autocuration,,CHEMBL630591,
13751,,1,,BAO_0000019,1988.0,Feces,,22224,U,0,Autocuration,,CHEMBL630592,
13752,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL630593,
13753,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL630594,
13754,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630595,
13755,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630596,
13756,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630597,
13757,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630598,
13758,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630599,
13759,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630600,
13760,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630601,
13761,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630602,
13762,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630603,
13763,,1,,BAO_0000019,1088.0,Urine,,22224,U,0,Autocuration,,CHEMBL630604,
13764,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL624869,
13765,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL624870,
13766,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL623189,
13767,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL623190,
13768,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL623191,
13769,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623192,
13770,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623193,
13771,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623194,
13772,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623195,
13773,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623196,
13774,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623197,
13775,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623198,
13776,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623199,
13777,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623200,
13778,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623201,
13779,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623202,
13780,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623203,
13781,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623204,
13782,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623205,
13783,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623206,
13784,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623207,
13785,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623208,
13786,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623209,
13787,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL623210,
13788,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623211,
13789,,1,,BAO_0000218,995.0,Uterus,,50597,N,1,Intermediate,,CHEMBL623212,
13790,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623213,
13791,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623214,
13792,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623215,
13793,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623216,
13794,,1,,BAO_0000218,,,,50591,N,1,Intermediate,,CHEMBL623217,
13795,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623218,
13796,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623913,
13797,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623914,
13798,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL623915,
13799,,1,,BAO_0000100,,,,22229,U,0,Autocuration,,CHEMBL624080,
13800,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624081,
13801,,1,,BAO_0000218,,,,50587,N,1,Intermediate,,CHEMBL624082,
13802,,1,,BAO_0000218,,,,50587,N,1,Intermediate,,CHEMBL625054,
13803,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL877485,
13804,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625055,
13805,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625056,
13806,,1,,BAO_0000218,,,,50587,N,1,Intermediate,,CHEMBL625057,
13807,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625058,
13808,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL625059,
13809,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL629536,
13810,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629537,
13811,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629538,
13812,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629539,
13813,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL874445,
13814,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629540,
13815,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629541,
13816,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL629542,
13817,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630243,
13818,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630244,
13819,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630245,
13820,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630246,
13821,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630247,
13822,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630248,
13823,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630249,
13824,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630250,
13825,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630251,
13826,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630252,
13827,,1,,BAO_0000218,178.0,Blood,,50597,N,1,Intermediate,,CHEMBL630408,
13828,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630409,
13829,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL874446,
13830,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630410,
13831,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630411,
13832,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630412,
13833,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630413,
13834,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630414,
13835,,1,,BAO_0000218,2037.0,Cerebellum,,50597,N,1,Intermediate,,CHEMBL630415,
13836,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630416,
13837,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630417,
13838,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630418,
13839,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630419,
13840,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630420,
13841,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630421,
13842,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630422,
13843,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL630423,
13844,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL630424,
13845,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL630425,
13846,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL629462,
13847,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL630426,
13848,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL630427,
13849,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625877,
13850,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL625878,
13851,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL625879,
13852,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL625880,
13853,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL625881,
13854,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL625882,
13855,,1,,BAO_0000218,10000000.0,Hippocampus,,50597,N,1,Intermediate,,CHEMBL625883,
13856,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL625884,
13857,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL625885,
13858,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628649,
13859,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628650,
13860,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628651,
13861,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628652,
13862,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL628653,
13863,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL628654,
13864,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL628655,
13865,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625238,
13866,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625239,
13867,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625240,
13868,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625241,
13869,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL625242,
13870,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL874587,
13871,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625405,
13872,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625406,
13873,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625407,
13874,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625408,
13875,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625409,
13876,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625410,
13877,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625411,
13878,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625412,
13879,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625413,
13880,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625414,
13881,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625415,
13882,,1,,BAO_0000218,1515.0,Thoracic aorta,,50597,N,1,Intermediate,,CHEMBL625416,
13883,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL625417,
13884,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL625418,
13885,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL625419,
13886,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625420,
13887,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626996,
13888,,1,,BAO_0000218,1988.0,Feces,,50597,N,1,Intermediate,,CHEMBL626997,
13889,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL626998,
13890,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL626999,
13891,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL627000,
13892,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL627001,
13893,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL627002,
13894,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL627003,
13895,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627004,
13896,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627005,
13897,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL874594,
13898,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627006,
13899,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627007,
13900,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627884,
13901,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627885,
13902,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627886,
13903,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627887,
13904,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627888,
13905,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL628057,
13906,,1,,BAO_0000218,1088.0,Urine,,50594,N,1,Intermediate,,CHEMBL627405,
13907,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627406,
13908,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627407,
13909,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627408,
13910,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627409,
13911,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL875486,
13912,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627410,
13913,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627411,
13914,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627412,
13915,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627413,
13916,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627414,
13917,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627415,
13918,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627416,
13919,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627417,
13920,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627418,
13921,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627419,
13922,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627320,
13923,,1,,BAO_0000218,1088.0,Urine,,50588,N,1,Intermediate,,CHEMBL627321,
13924,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL627322,
13925,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL627323,
13926,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL627491,
13927,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL627492,
13928,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL627493,
13929,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627494,
13930,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627495,
13931,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627496,
13932,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627497,
13933,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL627498,
13934,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL627499,
13935,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL627500,
13936,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL627501,
13937,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625616,
13938,,1,,BAO_0000218,2048.0,Lung,,50597,N,1,Intermediate,,CHEMBL625617,
13939,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL625618,
13940,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL625619,
13941,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL625620,
13942,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL625621,
13943,,1,,BAO_0000218,2385.0,Muscle tissue,,50597,N,1,Intermediate,,CHEMBL625622,
13944,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625788,
13945,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625789,
13946,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625790,
13947,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL625791,
13948,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL622334,
13949,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL622335,
13950,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL622336,
13951,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL622337,
13952,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL622338,
13953,,1,,BAO_0000218,2046.0,Thyroid gland,,50597,N,1,Intermediate,,CHEMBL622339,
13954,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624153,
13955,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628430,
13956,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628431,
13957,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628432,
13958,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL628433,
13959,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL628434,
13960,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL626789,
13961,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL626790,
13962,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL626791,
13963,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL626792,
13964,,1,,BAO_0000218,2106.0,Spleen,,50597,N,1,Intermediate,,CHEMBL626793,
13965,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627436,
13966,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627437,
13967,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL627438,
