FiY,UrIs,SecID,ICTAAToFoDeve,OrganiSu,SecNa,FCeID,IRTCPerc,Dese,DivN,OrgCl,BilaAMar,GenEqua,TraDevel,SecPerc,Sta,ProjNu,IndIss,RegProg,ProBroCouID,ClChaAdap,BrID,SeN,FuCenN,SeID,ChIss,YouIss,DisabIss,KnowlFDeve,OrgaID,OrganiN,OrganiTy,ContID,ConN,CouRegID,CouReNa,CounRegPerc,AmSp
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,JO,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.04,311.76876
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.23,304.75368
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.23,39113.65671
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.23,84.456
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.23,471.45561
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.23,1792.6703699999998
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.23,406.33824
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.23,52151.54228
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.23,112.60799999999999
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.23,628.60748
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.23,2390.2271600000004
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.23,304.75368
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.23,39113.65671
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.23,84.456
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.23,471.45561
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,IQ,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.23,1792.6703699999998
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.46,609.50736
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.46,78227.31342
2009/2010,0,15150,0,SUPPLIER OF GOODS/SERVICES,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.46,168.912
2009/2010,0,15150,0,COOPERANT,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.46,942.91122
2009/2010,0,15150,0,Unknown,Democratic participation and civil society,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.46,3585.3407399999996
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.46,812.67648
2009/2010,0,15160,0,FEDERAL,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.4,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.46,104303.0846
2009/2010,0,15160,0,SUPPLIER OF GOODS/SERVICES,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.4,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.46,225.21599999999998
2009/2010,0,15160,0,COOPERANT,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.4,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.46,1257.21496
2009/2010,0,15160,0,Unknown,Human rights,4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.4,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.46,4780.454320000001
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.46,609.50736
2009/2010,0,15220,0,FEDERAL,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Governmental,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Non-Profit Making,3,Asia,130,Western Asia,0.46,78227.31342
2009/2010,0,15220,0,SUPPLIER OF GOODS/SERVICES,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.46,168.912
2009/2010,0,15220,0,COOPERANT,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Individual,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Canadian Profit Making,3,Asia,130,Western Asia,0.46,942.91122
2009/2010,0,15220,0,Unknown,"Civilian peace-building, conflict prevention and resolution",4258,0.0,0,EDD Europe-Middle East Programming,Unknown,1,2,0,0.3,Terminating,Z020865001,0,1,LB,0,B3100,Middle East and North Africa,Middle East & Maghreb Regional Program,S4256,0,0,0,0,Information not available,Information not available,Uncoded,3,Asia,130,Western Asia,0.46,3585.3407399999996
2009/2010,0,15110,0,FEDERAL,Public sector policy and administrative management,3118,0.0,0,EDD Europe-Middle East Programming,Governmental,1,1,0,0.4,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,5,Europe,UA,Ukraine,1.0,5429.768
2009/2010,0,15110,0,CONSULTING SERVICES,Public sector policy and administrative management,3118,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,1,0,0.4,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,1001165,MM LYNCH CONSULTANTS INTERNATIONAL,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,8433.472
2009/2010,0,15110,0,NGO,Public sector policy and administrative management,3118,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,1,0,0.4,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,1001168,CANADEM,Canadian Non-Profit Making,5,Europe,UA,Ukraine,1.0,9024.8
2009/2010,0,15110,0,CONSULTANT,Public sector policy and administrative management,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.4,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,8850.0
2009/2010,0,15110,0,CONSULTANT,Public sector policy and administrative management,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.4,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,9384.84
2009/2010,0,15110,0,CONSULTANT,Public sector policy and administrative management,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.4,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,10956.972
2009/2010,0,15150,0,FEDERAL,Democratic participation and civil society,3118,0.0,0,EDD Europe-Middle East Programming,Governmental,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,5,Europe,UA,Ukraine,1.0,4072.3259999999996
2009/2010,0,15150,0,CONSULTING SERVICES,Democratic participation and civil society,3118,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,1001165,MM LYNCH CONSULTANTS INTERNATIONAL,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,6325.104
2009/2010,0,15150,0,NGO,Democratic participation and civil society,3118,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,1001168,CANADEM,Canadian Non-Profit Making,5,Europe,UA,Ukraine,1.0,6768.6
2009/2010,0,15150,0,CONSULTANT,Democratic participation and civil society,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,6637.5
2009/2010,0,15150,0,CONSULTANT,Democratic participation and civil society,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,7038.63
2009/2010,0,15150,0,CONSULTANT,Democratic participation and civil society,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,8217.729
2009/2010,0,15153,0,FEDERAL,Media and free flow of information,3118,0.0,0,EDD Europe-Middle East Programming,Governmental,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,10050,Department of Foreign Affairs and International Trade,Canadian Non-Profit Making,5,Europe,UA,Ukraine,1.0,4072.3259999999996
2009/2010,0,15153,0,CONSULTING SERVICES,Media and free flow of information,3118,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,1001165,MM LYNCH CONSULTANTS INTERNATIONAL,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,6325.104
2009/2010,0,15153,0,NGO,Media and free flow of information,3118,0.0,0,EDD Europe-Middle East Programming,Civil Society,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,1001168,CANADEM,Canadian Non-Profit Making,5,Europe,UA,Ukraine,1.0,6768.6
2009/2010,0,15153,0,CONSULTANT,Media and free flow of information,3118,0.0,0,EDD Europe-Middle East Programming,Individual,1,1,0,0.3,Terminating,Z020866001,0,0,UA,0,B3100,Ukraine,Ukraine,S3116,0,0,0,0,Information not available,Information not available,Canadian Profit Making,5,Europe,UA,Ukraine,1.0,6637.5
