ASSI,CONSC,SRASI,BAFO,CUB,TISI,ASSTI,ASCET,ASSUBFR,Ti,RELATT,SI,CHI,CEI,VARI
14501,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL626687,,
14502,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL624978,,
14503,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL624979,,
14504,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL624980,,
14505,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL624981,,
14506,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL624982,,
14507,0,,BAO_0000218,Autocuration,2367.0,Prostate gland,,,22224,U,1,CHEMBL627564,,
14508,0,,BAO_0000218,Autocuration,2367.0,Prostate gland,,,22224,U,1,CHEMBL627565,,
14509,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL627566,,
14510,0,,BAO_0000218,Autocuration,2385.0,Muscle tissue,,,22224,U,1,CHEMBL627567,,
14511,0,,BAO_0000218,Autocuration,2106.0,Spleen,,,22224,U,1,CHEMBL627568,,
14512,0,,BAO_0000218,Autocuration,2113.0,Kidney,,,22224,U,1,CHEMBL627569,,
14513,0,,BAO_0000218,Autocuration,1255.0,Urinary bladder,,,22224,U,1,CHEMBL627570,,
14514,0,,BAO_0000218,Autocuration,178.0,Blood,,,22224,U,1,CHEMBL627571,,
14515,0,,BAO_0000218,Autocuration,1474.0,Bone element,,,22224,U,1,CHEMBL627572,,
14516,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL627573,,
14517,0,,BAO_0000218,Autocuration,2113.0,Kidney,,,22224,U,1,CHEMBL627574,,
14518,0,,BAO_0000218,Autocuration,2107.0,Liver,,,22224,U,1,CHEMBL627575,,
14519,0,,BAO_0000218,Autocuration,2048.0,Lung,,,22224,U,1,CHEMBL627576,,
14520,0,,BAO_0000218,Autocuration,2385.0,Muscle tissue,,,22224,U,1,CHEMBL627577,,
14521,0,,BAO_0000218,Autocuration,2367.0,Prostate gland,,,22224,U,1,CHEMBL627578,,
14522,0,,BAO_0000218,Autocuration,2367.0,Prostate gland,,,22224,U,1,CHEMBL627579,,
14523,0,,BAO_0000218,Autocuration,2385.0,Muscle tissue,,,22224,U,1,CHEMBL627580,,
14524,0,,BAO_0000218,Autocuration,2367.0,Prostate gland,,,22224,U,1,CHEMBL627581,,
14525,0,,BAO_0000218,Autocuration,,,,,22224,U,1,CHEMBL627582,,
14526,0,,BAO_0000218,Autocuration,2385.0,Muscle tissue,,,22224,U,1,CHEMBL627583,,
14527,0,,BAO_0000218,Autocuration,2106.0,Spleen,,,22224,U,1,CHEMBL627584,,
14528,0,,BAO_0000218,Autocuration,2367.0,Prostate gland,,,22224,U,1,CHEMBL627585,,
14529,0,,BAO_0000218,Autocuration,2385.0,Muscle tissue,,,22224,U,1,CHEMBL627586,,
14530,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL627587,,
14531,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL627588,,
14532,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628250,,
14533,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628251,,
14534,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL628252,,
14535,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL628253,,
14536,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL628254,,
14537,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL877493,,
14538,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628255,,
14539,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628256,,
14540,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL628257,,
14541,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL628258,,
14542,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628259,,
14543,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628429,,
14544,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL626862,,
14545,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL626863,,
14546,1,,BAO_0000218,Intermediate,2037.0,Cerebellum,,,50597,N,1,CHEMBL625886,,
14547,1,,BAO_0000218,Intermediate,2037.0,Cerebellum,,,50597,N,1,CHEMBL625887,,
14548,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL625888,,
14549,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL625889,,
14550,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL625890,,
14551,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL625891,,
14552,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL625892,,
14553,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL625893,,
14554,1,,BAO_0000218,Intermediate,2037.0,Cerebellum,,,50597,N,1,CHEMBL625894,,
14555,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL625895,,
14556,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL625896,,
14557,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL625897,,
14558,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL625898,,
14559,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL625899,,
14560,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL626124,,
14561,1,,BAO_0000218,Intermediate,,,,,50212,N,1,CHEMBL628500,,
14562,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL857856,,
14563,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL628501,,
14564,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628502,,
14565,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628503,,
14566,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628504,,
14567,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628505,,
14568,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL874452,,
14569,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628506,,
14570,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628507,,
14571,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628508,,
14572,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628509,,
14573,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628510,,
14574,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628511,,
14575,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628512,,
14576,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628513,,
14577,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628514,,
14578,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628515,,
14579,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628516,,
14580,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628517,,
14581,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628518,,
14582,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628519,,
14583,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628520,,
14584,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL628521,,
14585,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630443,,
14586,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630444,,
14587,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL857732,,
14588,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL630445,,
14589,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630446,,
14590,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630447,,
14591,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630448,,
14592,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630449,,
14593,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630450,,
14594,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630451,,
14595,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630452,,
14596,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630453,,
14597,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630454,,
14598,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL630455,,
14599,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631487,,
14600,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631488,,
14601,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL876440,,
14602,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631489,,
14603,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL857742,,
14604,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631490,,
14605,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631491,,
14606,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631492,,
14607,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631493,,
14608,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631494,,
14609,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631495,,
14610,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50597,N,1,CHEMBL631496,,
14611,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631497,,
14612,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631498,,
14613,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL629776,,
14614,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL629777,,
14615,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL629778,,
14616,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630456,,
14617,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630457,,
14618,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630458,,
14619,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630459,,
14620,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630460,,
14621,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL876550,,
14622,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630461,,
14623,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630462,,
14624,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630463,,
14625,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630464,,
14626,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630465,,
14627,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630466,,
14628,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630467,,
14629,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630633,,
14630,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630634,,
14631,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630635,,
14632,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630636,,
14633,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630637,,
14634,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL630638,,
14635,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL630639,,
14636,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL630640,,
14637,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL876551,,
14638,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL630641,,
14639,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL630642,,
14640,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL630643,,
14641,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL630644,,
14642,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL630645,,
14643,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL625599,,
14644,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL625600,,
14645,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL625601,,
14646,1,,BAO_0000218,Intermediate,1988.0,Feces,,,50592,N,1,CHEMBL625602,,
14647,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL627470,,
14648,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL627471,,
14649,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL627472,,
14650,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL627473,,
14651,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50592,N,1,CHEMBL627474,,
14652,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL627475,,
14653,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL627476,,
14654,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627477,,
14655,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627478,,
14656,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627479,,
14657,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627480,,
14658,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627481,,
14659,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627482,,
14660,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL627483,,
14661,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL875636,,
14662,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625764,,
14663,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625765,,
14664,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625766,,
14665,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625767,,
14666,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625768,,
14667,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625769,,
14668,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625770,,
14669,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625771,,
14670,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625772,,
14671,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50588,N,1,CHEMBL625773,,
14672,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625774,,
14673,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625775,,
14674,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625776,,
14675,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625777,,
14676,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625778,,
14677,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625779,,
14678,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625780,,
14679,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL625781,,
14680,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL875637,,
14681,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL626473,,
14682,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL626474,,
14683,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL626475,,
14684,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL626476,,
14685,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL634397,,
14686,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL626477,,
14687,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631069,,
14688,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631070,,
14689,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631071,,
14690,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631072,,
14691,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631073,,
14692,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631074,,
14693,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631075,,
14694,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631725,,
14695,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631726,,
14696,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631727,,
14697,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631728,,
14698,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631729,,
14699,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631730,,
14700,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631731,,
14701,1,,BAO_0000218,Intermediate,1088.0,Urine,,,50597,N,1,CHEMBL631910,,
14702,1,,BAO_0000218,Intermediate,10000000.0,Hippocampus,,,50597,N,1,CHEMBL631911,,
14703,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL631912,,
14704,1,,BAO_0000218,Intermediate,1898.0,Hypothalamus,,,50597,N,1,CHEMBL631913,,
14705,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631914,,
14706,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631915,,
14707,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL875778,,
14708,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631916,,
14709,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631917,,
14710,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631918,,
14711,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631919,,
14712,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631920,,
14713,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631921,,
14714,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631922,,
14715,1,,BAO_0000218,Intermediate,178.0,Blood,,,50597,N,1,CHEMBL631923,,
14716,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL631924,,
14717,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630234,,
14718,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630235,,
14719,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630236,,
14720,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630237,,
14721,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630238,,
14722,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630239,,
14723,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630303,,
14724,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630304,,
14725,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL630305,,
14726,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL630306,,
14727,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL630307,,
14728,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL630308,,
14729,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL630309,,
14730,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL629309,,
14731,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL629993,,
14732,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL629994,,
14733,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL629995,,
14734,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL631993,,
14735,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL631994,,
14736,1,,BAO_0000218,Intermediate,2113.0,Kidney,,,50597,N,1,CHEMBL631995,,
14737,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL631996,,
14738,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL631997,,
14739,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL631998,,
14740,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL631999,,
14741,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL632000,,
14742,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL632001,,
14743,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL874424,,
14744,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL632002,,
14745,1,,BAO_0000218,Intermediate,2107.0,Liver,,,50597,N,1,CHEMBL632003,,
14746,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632004,,
14747,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632005,,
14748,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632006,,
14749,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632007,,
14750,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632008,,
14751,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632009,,
14752,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632010,,
14753,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL857750,,
14754,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632011,,
14755,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632012,,
14756,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632013,,
14757,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL632014,,
14758,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629622,,
14759,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629623,,
14760,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629624,,
14761,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629625,,
14762,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629626,,
14763,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629627,,
14764,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629628,,
14765,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629629,,
14766,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629630,,
14767,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL856030,,
14768,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629631,,
14769,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL629632,,
14770,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629633,,
14771,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629634,,
14772,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629635,,
14773,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629636,,
14774,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629637,,
14775,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629638,,
14776,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629639,,
14777,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629640,,
14778,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL629641,,
14779,0,,BAO_0000100,Autocuration,,,,,22224,U,1,CHEMBL631344,,
14780,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL631345,,
14781,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631346,,
14782,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631524,,
14783,1,,BAO_0000218,Intermediate,2385.0,Muscle tissue,,,50597,N,1,CHEMBL631525,,
14784,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631526,,
14785,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631527,,
14786,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631528,,
14787,0,,BAO_0000019,Autocuration,1898.0,Hypothalamus,,,22224,U,1,CHEMBL631529,,
14788,0,,BAO_0000019,Autocuration,1898.0,Hypothalamus,,,22224,U,1,CHEMBL631530,,
14789,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631531,,
14790,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631532,,
14791,0,,BAO_0000019,Autocuration,,,,,22224,U,1,CHEMBL631533,,
14792,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL876552,,
14793,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631534,,
14794,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631535,,
14795,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631536,,
14796,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631537,,
14797,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631538,,
14798,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631539,,
14799,1,,BAO_0000218,Intermediate,,,,,50594,N,1,CHEMBL631540,,
14800,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL625637,,
14801,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL625638,,
14802,1,,BAO_0000218,Intermediate,,,,,50597,N,1,CHEMBL625639,,
