assay_id,assay_category,assay_tissue,variant_id,assay_organism,chembl_id,doc_id,assay_strain,tid,curated_by,assay_tax_id,description,assay_type,assay_test_type,assay_cell_type,assay_subcellular_fraction,relationship_type
10961,,,,Cricetinae,CHEMBL625104,13249,,100712,Intermediate,10026.0,Compound was tested for in vivo bioavailability in hamsters,A,In vivo,,,N
10962,,,,Simiiformes,CHEMBL625105,13249,,22224,Autocuration,314293.0,Compound was tested for in vivo bioavailability in monkey,A,In vivo,,,U
10963,,,,Rattus norvegicus,CHEMBL625106,13249,,50597,Intermediate,10116.0,Compound was tested for in vivo bioavailability in rat,A,In vivo,,,N
10964,,,,Mus musculus,CHEMBL625107,9552,,22224,Autocuration,10090.0,Oral bioavailability in mouse,A,In vivo,,,U
10965,,,,Mus musculus,CHEMBL625108,9552,,50594,Intermediate,10090.0,Compound was tested for percent of oral bioavailability in mice; 56-74,A,In vivo,,,N
10966,,,,Mus musculus,CHEMBL625109,14839,,22224,Autocuration,10090.0,Oral bioavailability in mouse (nude) (dose of 25 mg/kg),A,In vivo,,,U
10967,,,,Macaca fascicularis,CHEMBL625110,14839,,22224,Autocuration,9541.0,Bioavailability in cynomolgus monkey (dose 25 mg/kg i.v.),A,In vivo,,,U
10968,,,,Macaca fascicularis,CHEMBL625111,14839,,22224,Autocuration,9541.0,Bioavailability in cynomolgus monkey (dose 5 mg/kg i.v.),A,In vivo,,,U
10969,,,,Mus musculus,CHEMBL625112,14839,,50594,Intermediate,10090.0,Oral bioavailability in mouse (nude) (dose 25 mg/kg i.v.),A,In vivo,,,N
10970,,,,Mus musculus,CHEMBL875334,14839,,50594,Intermediate,10090.0,Oral bioavailability in nude mice,A,In vivo,,,N
10971,,,,Primates,CHEMBL628617,11219,,22224,Autocuration,9443.0,Bioavailability in monkey (i.d. dosing),A,In vivo,,,U
10972,,,,Rattus norvegicus,CHEMBL628618,9552,,22224,Autocuration,10116.0,Bioavailability in rat,A,In vivo,,,U
10973,,,,,CHEMBL628619,11732,,22224,Autocuration,,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 10%,A,In vivo,,,U
10974,,,,,CHEMBL628620,11732,,22224,Autocuration,,Measure of AUCpo/AUCiv x 100% of the parent compound before (free) and after (total) beta-glucuronidase treatment; total 20%,A,In vivo,,,U
10975,,,,Macaca fascicularis,CHEMBL628621,14839,,100710,Intermediate,9541.0,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 10 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,,N
10976,,,,Macaca fascicularis,CHEMBL628622,14839,,100710,Intermediate,9541.0,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 25 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,,N
10977,,,,Macaca fascicularis,CHEMBL628623,14839,,100710,Intermediate,9541.0,"In vivo antitumor efficacy in cynomolgus monkeys by injecting a dose of 5 mg/kg, as HCl salt in saline solution, perorally and the maximum drug concentration was determined",A,In vivo,,,N
10978,,Plasma,,Macaca fascicularis,CHEMBL628624,14839,,100710,Intermediate,9541.0,Maximal plasma concentration in cynomolgus monkeys after 10 mg/kg oral dose,A,In vivo,,,N
10979,,Plasma,,Mus musculus,CHEMBL628625,14839,,50594,Intermediate,10090.0,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,,N
10980,,Plasma,,Macaca fascicularis,CHEMBL628626,14839,,100710,Intermediate,9541.0,Maximal plasma concentration in cynomolgus monkeys after 5 mg/kg oral dose,A,In vivo,,,N
10981,,Plasma,,Mus musculus,CHEMBL627041,14839,,50594,Intermediate,10090.0,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,,N
10982,,Plasma,,Mus musculus,CHEMBL627042,14839,,50594,Intermediate,10090.0,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,,N
10983,,Plasma,,Mus musculus,CHEMBL627043,14839,,50594,Intermediate,10090.0,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,A,In vivo,,,N
10984,,Plasma,,,CHEMBL627044,13932,,22224,Autocuration,,In vivo evaluation of maximum plasma concentration at a dose of 10 mg/kg,A,In vivo,,,U
10985,,Plasma,,Mus musculus,CHEMBL627045,11637,,50594,Intermediate,10090.0,Cmax in mouse plasma,A,In vivo,,,N
10986,,Plasma,,,CHEMBL627046,11637,,22224,Autocuration,,Max plasma concentration was measured by 40 mg/kg dose of peroral administration.,A,In vivo,,,U
10987,,Plasma,,Rattus norvegicus,CHEMBL627047,13960,,50597,Intermediate,10116.0,Maximal plasma concentration in rat,A,In vivo,,,N
10988,,Plasma,,Rattus norvegicus,CHEMBL627048,15905,,50597,Intermediate,10116.0,Maximal plasma level when administered 1 mg/kg perorally (po) in rat,A,In vivo,,,N
10989,,,,Rattus norvegicus,CHEMBL627049,14062,,50597,Intermediate,10116.0,Maximum concentration at an intraduodenal dose of 5.2 mg/kg in rat,A,In vivo,,,N
10990,,,,Rattus norvegicus,CHEMBL627050,14062,,50597,Intermediate,10116.0,Maximum concentration at an intraduodenal dose of 6.6 mg/kg in rat,A,In vivo,,,N
10991,,,,Rattus norvegicus,CHEMBL627051,14062,,50597,Intermediate,10116.0,Maximum concentration at an intravenous dose of 5.5 mg/kg in rat,A,In vivo,,,N
10992,,,,Rattus norvegicus,CHEMBL627052,14062,,50597,Intermediate,10116.0,Maximum concentration at an intravenous dose of 6.5 mg/kg in rat,A,In vivo,,,N
10993,,,,Rattus norvegicus,CHEMBL627053,14062,,50597,Intermediate,10116.0,Maximum concentration at an peroral dose of 6.2 mg/kg in rat,A,In vivo,,,N
10994,,,,Rattus norvegicus,CHEMBL627054,14062,,50597,Intermediate,10116.0,Maximum concentration at an peroral dose of 6.3 mg/kg in rat,A,In vivo,,,N
10995,,,,Mus musculus,CHEMBL627055,15011,,50594,Intermediate,10090.0,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered intravenously to nude mice at a dose of 25 mg/kg,A,In vivo,,,N
10996,,,,Mus musculus,CHEMBL627056,15011,,50594,Intermediate,10090.0,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg,A,In vivo,,,N
10997,,,,Mus musculus,CHEMBL627057,15011,,50594,Intermediate,10090.0,Maximum concentration (Cmax) using 0.4% Methyl cellulose (MC) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg (micronized sample),A,In vivo,,,N
10998,,,,Mus musculus,CHEMBL627058,15011,,50594,Intermediate,10090.0,Maximum concentration (Cmax) using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. compound was administered intravenously to nude mice at a dose of 25 mg/kg,A,In vivo,,,N
10999,,,,Mus musculus,CHEMBL626211,15011,,50594,Intermediate,10090.0,Maximum concentration (Cmax) using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. compound was administered orally to nude mice at a dose of 25 mg/kg,A,In vivo,,,N
11000,,,,,CHEMBL626212,10291,,22224,Autocuration,,Maximum Concentration of the compound.,A,In vivo,,,U
11001,,,,Canis lupus familiaris,CHEMBL626213,14599,,50588,Intermediate,9615.0,Maximum Concentration was measured after iv administration into Beagle dog,A,In vivo,,,N
11002,,,,Canis lupus familiaris,CHEMBL626214,14599,,50588,Intermediate,9615.0,Maximum Concentration was measured after iv administration into Beagle dog.,A,In vivo,,,N
11003,,,,Canis lupus familiaris,CHEMBL626215,14599,,50588,Intermediate,9615.0,Maximum Concentration was measured after po administration into Beagle dog,A,In vivo,,,N
11004,,,,Canis lupus familiaris,CHEMBL626216,14599,,50588,Intermediate,9615.0,Maximum Concentration was measured after po administration into Beagle dog.,A,In vivo,,,N
11005,,Blood,,,CHEMBL626217,12767,,22224,Autocuration,,Maximum blood level reached after an dose of 10.6 uM/kg intravenously,A,In vivo,,,U
11006,,Blood,,,CHEMBL626218,12767,,22224,Autocuration,,Maximum blood level reached after an iv dose of 12.2 uM/kg,A,In vivo,,,U
11007,,Blood,,,CHEMBL626219,12767,,22224,Autocuration,,Maximum blood level reached after an oral dose 14.7 uM/kg oral route,A,In vivo,,,U
11008,,Blood,,,CHEMBL626220,12767,,22224,Autocuration,,Maximum blood level reached after an oral dose of 14.7 uM/kg intravenous route,A,In vivo,,,U
11009,,Blood,,,CHEMBL626221,12767,,22224,Autocuration,,Maximum blood level reached after an oral dose of 5.0 mg/kg,A,In vivo,,,U
11010,,Blood,,,CHEMBL626222,12767,,22224,Autocuration,,Maximum blood level reached at dose of 10.6 uM/kg orally,A,In vivo,,,U
11011,,,,Cavia porcellus,CHEMBL626223,14706,,50512,Intermediate,10141.0,Maximum concentration (Cmax) in guinea pigs at 2 mg/kg after oral administration,A,In vivo,,,N
11012,,,,Cavia porcellus,CHEMBL626224,14706,,50512,Intermediate,10141.0,Maximum concentration (Cmax) in guinea pigs at 3 mg/kg after oral administration,A,In vivo,,,N
11013,,Brain,,Rattus norvegicus,CHEMBL626225,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat brain when administered intraperitoneally at a dose of 10 mg/kg,A,In vivo,,,N
11014,,Brain,,Rattus norvegicus,CHEMBL626226,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat brain when administered intravenously at a dose of 10 mg/kg,A,In vivo,,,N
11015,,Brain,,Rattus norvegicus,CHEMBL626227,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat brain when administered perorally at a dose of 100 mg/kg,A,In vivo,,,N
11016,,Brain,,Rattus norvegicus,CHEMBL626228,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat brain when administered perorally at a dose of 10 mg/kg,A,In vivo,,,N
11017,,,,Rattus norvegicus,CHEMBL626229,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat plasma when administered intraperitoneally at a dose of 10 mg/kg,A,In vivo,,,N
11018,,,,Rattus norvegicus,CHEMBL626921,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat plasma when administered intravenously at a dose of 10 mg/kg,A,In vivo,,,N
11019,,,,Rattus norvegicus,CHEMBL876793,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat plasma when administered perorally at a dose of 100 mg/kg,A,In vivo,,,N
11020,,,,Rattus norvegicus,CHEMBL625309,14793,,50597,Intermediate,10116.0,Maximum concentration achieved in rat plasma when administered perorally at a dose of 10 mg/kg,A,In vivo,,,N
11021,,,,Bacillus subtilis,CHEMBL625310,10524,,50278,Intermediate,1423.0,Maximum concentration determined against Bacillus subtilis ATCC 6633 after oral administration in dog(25 mg/kg),A,In vivo,,,N
11022,,,,Simiiformes,CHEMBL625311,11871,,22224,Autocuration,314293.0,Maximum concentration determined in monkeys dosed intravenously with 30 mg/kg,A,In vivo,,,U
11023,,,,Rattus norvegicus,CHEMBL625312,11871,,50597,Intermediate,10116.0,Maximum concentration determined in rats dosed intravenously with 20 mg/kg,A,In vivo,,,N
11024,,,,,CHEMBL625313,3437,,22224,Autocuration,,Maximum concentration for the bioavailability at a dose of 20 mg/kg administered orally,A,In vivo,,,U
11025,,,,Mus musculus,CHEMBL625314,12038,,50594,Intermediate,10090.0,Maximum concentration in male CD-1 mice after sc administration of 20 mg/kg,A,In vivo,,,N
11026,,,,Rattus norvegicus,CHEMBL625315,12038,,50597,Intermediate,10116.0,Maximum concentration in male rats after iv administration of 20 mg/kg,A,In vivo,,,N
11027,,Liver,,Rattus norvegicus,CHEMBL625316,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.06-1.29,A,,,,N
11028,,Liver,,Rattus norvegicus,CHEMBL625317,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.77-2.08,A,,,,N
11029,,Liver,,Rattus norvegicus,CHEMBL625318,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.54-0.89,A,,,,N
11030,,Liver,,Rattus norvegicus,CHEMBL625319,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 1.57-1.66,A,,,,N
11031,,Liver,,Rattus norvegicus,CHEMBL625320,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.06-2.71,A,,,,N
11032,,Liver,,Rattus norvegicus,CHEMBL625321,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 2.98-3.22,A,,,,N
11033,,Liver,,Rattus norvegicus,CHEMBL625322,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.73-1.45,A,,,,N
11034,,Liver,,Rattus norvegicus,CHEMBL876801,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.03-1.31,A,,,,N
11035,,Liver,,Rattus norvegicus,CHEMBL625323,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 6.76-10.44,A,,,,N
11036,,Liver,,Rattus norvegicus,CHEMBL625324,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.47-1.17,A,,,,N
11037,,Liver,,Rattus norvegicus,CHEMBL625325,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.12-1.44,A,,,,N
11038,,Liver,,Rattus norvegicus,CHEMBL625326,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.38-0.57,A,,,,N
11039,,Liver,,Rattus norvegicus,CHEMBL625327,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.75-1.14,A,,,,N
11040,,Liver,,Rattus norvegicus,CHEMBL625328,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 1.36-1.74,A,,,,N
11041,,Lung,,Rattus norvegicus,CHEMBL625329,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.05-1.5,A,,,,N
11042,,Lung,,Rattus norvegicus,CHEMBL625330,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 3.10-3.77,A,,,,N
11043,,Lung,,Rattus norvegicus,CHEMBL627774,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.4-0.54,A,,,,N
11044,,Lung,,Rattus norvegicus,CHEMBL627775,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.58-0.86,A,,,,N
11045,,Lung,,Rattus norvegicus,CHEMBL627949,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.77-0.86,A,,,,N
11046,,Lung,,Rattus norvegicus,CHEMBL627950,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.86-1.13,A,,,,N
11047,,Lung,,Rattus norvegicus,CHEMBL627951,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 2.26-2.89,A,,,,N
11048,,Lung,,Rattus norvegicus,CHEMBL627952,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.54-0.7,A,,,,N
11049,,Lung,,Rattus norvegicus,CHEMBL627953,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.6-0.66,A,,,,N
11050,,Lung,,Rattus norvegicus,CHEMBL627954,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.35-1.74,A,,,,N
11051,,Lung,,Rattus norvegicus,CHEMBL627955,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 3.62-7.08,A,,,,N
11052,,Lung,,Rattus norvegicus,CHEMBL627956,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.47-0.56,A,,,,N
11053,,Lung,,Rattus norvegicus,CHEMBL876802,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.54-1.07,A,,,,N
11054,,Lung,,Rattus norvegicus,CHEMBL627957,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.76-0.91,A,,,,N
11055,,Lung,,Rattus norvegicus,CHEMBL627958,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.61-0.86,A,,,,N
11056,,Lung,,Rattus norvegicus,CHEMBL627959,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 2.11-3.79,A,,,,N
11057,,Lung,,Rattus norvegicus,CHEMBL627960,8418,,50597,Intermediate,10116.0,Distribution of radioactivity in lung tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.3-0.36,A,,,,N
