assays_ASSI,assays_BFOR,assays_Descri,assays_TISI,assays_RELAT,assays_SI,assays_ASSCET,assays_CHI,assays_ASTET,assays_T,assays_DI,assays_ASSUBCEFR,assays_ASTIS,assays_ASSTY,assays_ASSST,assays_ASSCAT,assays_CURAB,assays_SASI,assays_CI,assays_VARI
12210,BAO_0000218,AUC in rats at a dose of 1 mg/kg,1969.0,N,1,,CHEMBL628403,,50597,17788,,Plasma,A,,,Intermediate,,,
12211,BAO_0000019,Compound was evaluated for the overall absorbance loss at pH of 2,,U,1,,CHEMBL628404,,22224,8778,,,A,,,Autocuration,,,
12212,BAO_0000019,Compound was evaluated for the overall absorbance loss at pH of 4,,U,1,,CHEMBL628405,,22224,8778,,,A,,,Autocuration,,,
12213,BAO_0000019,Compound was evaluated for the overall absorbance loss at pH of 7,,U,1,,CHEMBL628406,,22224,8778,,,A,,,Autocuration,,,
12214,BAO_0000218,Compound was evaluated for its absorption in the rats,,N,1,,CHEMBL628407,,50597,2249,,,A,,,Intermediate,,,
12215,BAO_0000218,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,1088.0,N,1,,CHEMBL628408,,50597,8881,,Urine,A,,,Intermediate,,,
12216,BAO_0000218,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight.,1088.0,N,1,,CHEMBL629171,,50597,8881,,Urine,A,,,Intermediate,,,
12217,BAO_0000218,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of 0.1 mmol/kg of body weight per mole of pro drug,1088.0,N,1,,CHEMBL629172,,50597,8881,,Urine,A,,,Intermediate,,,
12218,BAO_0000218,Compound was evaluated for percent tranexamic acid recovered in rat urine within 24 hr after oral administration of per moiety tranexamic acid,1088.0,N,1,,CHEMBL629173,,50597,8881,,Urine,A,,,Intermediate,,,
12219,BAO_0000218,In vitro percent permeability into rat ileum,,N,1,,CHEMBL629174,,50597,15286,,,A,,,Intermediate,,,
12220,BAO_0000218,In vitro percent permeability into rat ileum; Range is 10-17,,N,1,,CHEMBL629175,,50597,15286,,,A,,,Intermediate,,,
12221,BAO_0000218,In vitro percent permeability into rat ileum; Range is 10-18,,N,1,,CHEMBL629176,,50597,15286,,,A,,,Intermediate,,,
12222,BAO_0000218,In vitro percent permeability into rat ileum; Range is 10-19,,N,1,,CHEMBL629177,,50597,15286,,,A,,,Intermediate,,,
12223,BAO_0000218,In vitro percent permeability into rat ileum; Range is 12-15,,N,1,,CHEMBL629178,,50597,15286,,,A,,,Intermediate,,,
12224,BAO_0000218,In vitro percent permeability into rat ileum; Range is 13-19,,N,1,,CHEMBL631869,,50597,15286,,,A,,,Intermediate,,,
12225,BAO_0000218,In vitro percent permeability into rat ileum; Range is 14-17,,N,1,,CHEMBL631870,,50597,15286,,,A,,,Intermediate,,,
12226,BAO_0000218,In vitro percent permeability into rat ileum; Range is 15-18,,N,1,,CHEMBL631871,,50597,15286,,,A,,,Intermediate,,,
12227,BAO_0000218,In vitro percent permeability into rat ileum; Range is 2-5,,N,1,,CHEMBL631872,,50597,15286,,,A,,,Intermediate,,,
12228,BAO_0000221,In vitro percent permeability into rat ileum; Range is 23-42,2116.0,U,1,,CHEMBL875775,,22224,15286,,Ileum,A,,,Autocuration,,,
12229,BAO_0000218,In vitro percent permeability into rat ileum; Range is 28-36,,N,1,,CHEMBL631873,,50597,15286,,,A,,,Intermediate,,,
12230,BAO_0000218,In vitro percent permeability into rat ileum; Range is 29-35,,N,1,,CHEMBL631874,,50597,15286,,,A,,,Intermediate,,,
12231,BAO_0000218,In vitro percent permeability into rat ileum; Range is 46-66,,N,1,,CHEMBL631875,,50597,15286,,,A,,,Intermediate,,,
12232,BAO_0000218,In vitro percent permeability into rat ileum; Range is 50-68,,N,1,,CHEMBL631876,,50597,15286,,,A,,,Intermediate,,,
12233,BAO_0000218,In vitro percent permeability into rat ileum; Range is 78-81,,N,1,,CHEMBL631877,,50597,15286,,,A,,,Intermediate,,,
12234,BAO_0000218,In vitro percent permeability into rat ileum; insol indicates not soluble in aqueous buffer,,N,1,,CHEMBL631878,,50597,15286,,,A,,,Intermediate,,,
12235,BAO_0000218,In vitro percent permeability into rat ileum; nd indicates not detected,,N,1,,CHEMBL631879,,50597,15286,,,A,,,Intermediate,,,
12236,BAO_0000218,In vitro percent permeability into rat ileum; nt indicates not detected,,N,1,,CHEMBL631880,,50597,15286,,,A,,,Intermediate,,,
12237,BAO_0000218,In vitro percent permeability into rat ileum; nt indicates not tested,,N,1,,CHEMBL631881,,50597,15286,,,A,,,Intermediate,,,
12238,BAO_0000218,Compound was tested for oral absorption in bile-duct cannulated rats,,N,1,,CHEMBL631882,,50597,13770,,,A,,,Intermediate,,,
12239,BAO_0000218,Compound was tested for oral absorption in bile-duct cannulated rats.,,N,1,,CHEMBL630749,,50597,13770,,,A,,,Intermediate,,,
12240,BAO_0000218,Oral absorption using Caco-2 cell monolayers.,,N,1,,CHEMBL630750,,50587,5202,,,A,,,Intermediate,,,
12241,BAO_0000218,Percent of the drug absorbed after administration to humans was determined,,N,1,,CHEMBL630253,,50587,14920,,,A,,,Intermediate,,,
12242,BAO_0000218,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 120 minutes.,1969.0,N,1,,CHEMBL630254,,50597,14103,,Plasma,A,,,Intermediate,,,
12243,BAO_0000218,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 15 minutes.,1969.0,N,1,,CHEMBL630255,,50597,14103,,Plasma,A,,,Intermediate,,,
12244,BAO_0000218,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 180 minutes.,1969.0,N,1,,CHEMBL630256,,50597,14103,,Plasma,A,,,Intermediate,,,
12245,BAO_0000218,"Biodistribution inl liver of mature female Dawley rat after 1h, expressed as percent injected dose/g",2107.0,N,1,,CHEMBL875781,In vivo,50597,13751,,Liver,A,,,Intermediate,,,
12246,BAO_0000218,"Biodistribution inl liver of mature female Dawley rat after 30min, expressed as percent injected dose/g",2107.0,N,1,,CHEMBL630257,In vivo,50597,13751,,Liver,A,,,Intermediate,,,
12247,BAO_0000218,"Biodistribution inl liver of mature female Dawley rat after 45min, expressed as percent injected dose/g",2107.0,N,1,,CHEMBL630258,In vivo,50597,13751,,Liver,A,,,Intermediate,,,
12248,BAO_0000218,"Distribution of radioactivity in rat blood after 2 minutes of iv administration at the dose of 10.05-0.07 gram of tissue, expressed as percent injected dose per gram of tissue",,N,1,,CHEMBL630259,,50597,15807,,,A,,,Intermediate,,,
12249,BAO_0000218,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 1.89-3.73 g of tissue, expressed as percent injected dose per gram of tissue",2435.0,N,1,,CHEMBL630260,,50597,15807,,Striatum,A,,,Intermediate,,,
12250,BAO_0000218,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 3.44-4.80 g of tissue, expressed as percent injected dose per gram of tissue",2435.0,N,1,,CHEMBL630261,,50597,15807,,Striatum,A,,,Intermediate,,,
12251,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat and 5-alpha-DHT was reported,,N,1,,CHEMBL630262,,50597,14950,,,A,,,Intermediate,,,
12252,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 1 hour time,,N,1,,CHEMBL630263,,50597,14950,,,A,,,Intermediate,,,
12253,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 2 hours time,,N,1,,CHEMBL630264,,50597,14950,,,A,,,Intermediate,,,
12254,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 0.5 hours time,,N,1,,CHEMBL630265,,50597,14950,,,A,,,Intermediate,,,
12255,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 4 hours time,,N,1,,CHEMBL630266,,50597,14950,,,A,,,Intermediate,,,
12256,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 0.5 hours time,2113.0,N,1,,CHEMBL630267,,50597,14950,,Kidney,A,,,Intermediate,,,
12257,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 4 hours time,2113.0,N,1,,CHEMBL630268,,50597,14950,,Kidney,A,,,Intermediate,,,
12258,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time,,N,1,,CHEMBL630269,,50597,14950,,,A,,,Intermediate,,,
12259,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time,,N,1,,CHEMBL630270,,50597,14950,,,A,,,Intermediate,,,
12260,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time,2048.0,N,1,,CHEMBL630141,,50597,14950,,Lung,A,,,Intermediate,,,
12261,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time,2048.0,N,1,,CHEMBL630142,,50597,14950,,Lung,A,,,Intermediate,,,
12262,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time,2385.0,N,1,,CHEMBL630143,,50597,14950,,Muscle tissue,A,,,Intermediate,,,
12263,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time,2385.0,N,1,,CHEMBL630144,,50597,14950,,Muscle tissue,A,,,Intermediate,,,
12264,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,2367.0,N,1,,CHEMBL630145,,50597,14950,,Prostate gland,A,,,Intermediate,,,
12265,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,2367.0,N,1,,CHEMBL630146,,50597,14950,,Prostate gland,A,,,Intermediate,,,
12266,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,,N,1,,CHEMBL630147,,50597,14950,,,A,,,Intermediate,,,
12267,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,,N,1,,CHEMBL630148,,50597,14950,,,A,,,Intermediate,,,
12268,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,,N,1,,CHEMBL630149,,50597,14950,,,A,,,Intermediate,,,
12269,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,2106.0,N,1,,CHEMBL630150,,50597,14950,,Spleen,A,,,Intermediate,,,
12270,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,2106.0,N,1,,CHEMBL630151,,50597,14950,,Spleen,A,,,Intermediate,,,
12271,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,2046.0,N,1,,CHEMBL632031,,50597,14950,,Thyroid gland,A,,,Intermediate,,,
12272,BAO_0000218,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,2046.0,N,1,,CHEMBL632032,,50597,14950,,Thyroid gland,A,,,Intermediate,,,
12273,BAO_0000218,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,,N,1,,CHEMBL632033,,50597,14950,,,A,,,Intermediate,,,
12274,BAO_0000218,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,,N,1,,CHEMBL632034,,50597,14950,,,A,,,Intermediate,,,
12275,BAO_0000218,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,2385.0,N,1,,CHEMBL632035,,50597,14950,,Muscle tissue,A,,,Intermediate,,,
12276,BAO_0000218,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,,N,1,,CHEMBL632036,,50597,14950,,,A,,,Intermediate,,,
12277,BAO_0000218,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time,2046.0,N,1,,CHEMBL632037,,50597,14950,,Thyroid gland,A,,,Intermediate,,,
12278,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,178.0,N,1,,CHEMBL632038,,50597,8631,,Blood,A,,,Intermediate,,,
12279,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,178.0,N,1,,CHEMBL632039,,50597,8631,,Blood,A,,,Intermediate,,,
12280,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,178.0,N,1,,CHEMBL632040,,50597,8631,,Blood,A,,,Intermediate,,,
12281,BAO_0000218,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,178.0,N,1,,CHEMBL632041,,50597,8631,,Blood,A,,,Intermediate,,,
12282,BAO_0000218,"Concentration of compound in blood of dog 2, after administering intravenously",178.0,N,1,,CHEMBL632042,,50588,9614,,Blood,A,,,Intermediate,,,
12283,BAO_0000218,"Concentration of compound in left ventricle of dog 1, after administering intravenously",,N,1,,CHEMBL632043,,50588,9614,,,A,,,Intermediate,,,
12284,BAO_0000218,"Concentration of compound in left ventricle of dog 2, after administering intravenously",,N,1,,CHEMBL632044,,50588,9614,,,A,,,Intermediate,,,
12285,BAO_0000218,"Concentration of compound in liver of dog 1, after administering intravenously",2107.0,N,1,,CHEMBL632045,,50588,9614,,Liver,A,,,Intermediate,,,
12286,BAO_0000218,"Concentration of compound in liver of dog 2, after administering intravenously",2107.0,N,1,,CHEMBL632046,,50588,9614,,Liver,A,,,Intermediate,,,
12287,BAO_0000218,"Concentration of compound in lung of dog 1, after administering intravenously",2048.0,N,1,,CHEMBL632047,,50588,9614,,Lung,A,,,Intermediate,,,
12288,BAO_0000218,"Concentration of compound in lung of dog 2, after administering intravenously",2048.0,N,1,,CHEMBL632048,,50588,9614,,Lung,A,,,Intermediate,,,
12289,BAO_0000218,"Concentration of compound in muscle of dog 1, after administering intravenously",2385.0,N,1,,CHEMBL632049,,50588,9614,,Muscle tissue,A,,,Intermediate,,,
12290,BAO_0000218,"Concentration of compound in muscle of dog 2, after administering intravenously",2385.0,N,1,,CHEMBL876418,,50588,9614,,Muscle tissue,A,,,Intermediate,,,
12291,BAO_0000218,"Concentration of compound in spleen of dog 1,after administering intravenously",2106.0,N,1,,CHEMBL632050,,50588,9614,,Spleen,A,,,Intermediate,,,
12292,BAO_0000218,"Concentration of compound in spleen of dog 2, after administering intravenously",2106.0,N,1,,CHEMBL632051,,50588,9614,,Spleen,A,,,Intermediate,,,
12293,BAO_0000218,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).,,U,1,,CHEMBL632052,,22224,10353,,,F,,,Autocuration,,,
12294,BAO_0000218,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).,,U,1,,CHEMBL632053,,22224,10353,,,F,,,Autocuration,,,
12295,BAO_0000218,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,,U,1,,CHEMBL632054,,22224,10353,,,A,,,Autocuration,,,
12296,BAO_0000218,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,,U,1,,CHEMBL632055,,22224,10353,,,F,,,Autocuration,,,
12297,BAO_0000218,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).,,U,1,,CHEMBL631181,,22224,10353,,,F,,,Autocuration,,,
12298,BAO_0000218,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr,,U,1,,CHEMBL631182,,22224,9196,,,A,,,Autocuration,,,
12299,BAO_0000218,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,,U,1,,CHEMBL631183,,22224,9196,,,A,,,Autocuration,,,
12300,BAO_0000218,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,,U,1,,CHEMBL631184,,22224,9196,,,A,,,Autocuration,,,
12301,BAO_0000218,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,,U,1,,CHEMBL629774,,22224,9196,,,A,,,Autocuration,,,
12302,BAO_0000218,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,,U,1,,CHEMBL629775,,22224,9196,,,A,,,Autocuration,,,
