FiYe,CIDABusDeliMod,CoReID,Bio,OrganN,DivID,ProPr,DiviN,ContiID,SecID,PrNum,TrDev,BraN,ContiN,CounRegPer,UrIs,ChIss,YoIss,IndiIss,DisIs,ICTAAToFoDev,KnoFoDevelo,GeEq,OrgaID,OrgTy,OrgCl,OrgS,ProjBrCoID,CoReNa,SeID,SecN,SePerc,AmoSpe
2009/2010,Responsive,KE,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.35,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,14031,Basic drinking water supply,0.25,74896.6995
2009/2010,Responsive,KE,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.35,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,14032,Basic sanitation,0.25,74896.6995
2009/2010,Responsive,KE,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.35,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,KE,Kenya,14081,Education and training in water supply and sanitation,0.15,44938.0197
2009/2010,Responsive,UG,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.2,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,UG,Uganda,14010,Water sector policy and administrative management,0.2,34238.4912
2009/2010,Responsive,UG,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.2,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,UG,Uganda,14021,Water supply - large systems,0.075,12839.4342
2009/2010,Responsive,UG,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.2,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,UG,Uganda,14022,Sanitation - large systems,0.075,12839.4342
2009/2010,Responsive,UG,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.2,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,UG,Uganda,14031,Basic drinking water supply,0.25,42798.114
2009/2010,Responsive,UG,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.2,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,UG,Uganda,14032,Basic sanitation,0.25,42798.114
2009/2010,Responsive,UG,0,WaterCan/Eau Vive,D6217,Uncoded: Pre-APP,KPD Food Security Partnerships,2,S6216,S064590PRG,0,KFM Partnership for Develop. Innovation,Africa,0.2,0,0,0,0,0,0,0,2,1001423,Canadian Non-Profit Making,Civil Society,NGO,UG,Uganda,14081,Education and training in water supply and sanitation,0.15,25678.8684
2009/2010,Responsive,ID,0,Estey Centre for Law and Economics in International Trade,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,3,S6215,S064591002,0,KFM Partnership for Develop. Innovation,Asia,1.0,0,0,0,0,0,0,0,0,1007201,Canadian Profit Making,Civil Society,SPECIALIZED INSTITUTE,ID,Indonesia,43081,Multisector education/training,1.0,200000.0
2009/2010,Responsive,CA,0,International Needs Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064596002,0,KFM Partnership for Develop. Innovation,America,0.1,0,0,0,0,0,0,0,2,1002039,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,13040,STD control including HIV/AIDS,0.9,9437.4
2009/2010,Responsive,CA,0,International Needs Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064596002,0,KFM Partnership for Develop. Innovation,America,0.1,0,0,0,0,0,0,0,2,1002039,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,99820,Promotion of development awareness,0.1,1048.6
2009/2010,Responsive,GH,0,International Needs Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S064596002,0,KFM Partnership for Develop. Innovation,Africa,0.9,0,0,0,0,0,0,0,2,1002039,Canadian Non-Profit Making,Civil Society,NGO,GH,Ghana,13040,STD control including HIV/AIDS,0.9,84936.6
2009/2010,Responsive,GH,0,International Needs Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S064596002,0,KFM Partnership for Develop. Innovation,Africa,0.9,0,0,0,0,0,0,0,2,1002039,Canadian Non-Profit Making,Civil Society,NGO,GH,Ghana,99820,Promotion of development awareness,0.1,9437.4
2009/2010,Responsive,ZM,0,International Needs Canada,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6212,S064597001,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1002039,Canadian Non-Profit Making,Civil Society,NGO,ZM,Zambia,13040,STD control including HIV/AIDS,1.0,32514.0
2009/2010,Responsive,BF,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.1,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,BF,Burkina-Faso,11110,Education policy and administrative management,0.5,8507.45
2009/2010,Responsive,BF,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.1,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,BF,Burkina-Faso,15110,Public sector policy and administrative management,0.25,4253.725
2009/2010,Responsive,BF,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.1,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,BF,Burkina-Faso,41010,Environmental policy and administrative management,0.25,4253.725
2009/2010,Responsive,BI,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.05,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,BI,Burundi,11110,Education policy and administrative management,0.5,4253.725
2009/2010,Responsive,BI,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.05,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,BI,Burundi,15110,Public sector policy and administrative management,0.25,2126.8625
2009/2010,Responsive,BI,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.05,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,BI,Burundi,41010,Environmental policy and administrative management,0.25,2126.8625
2009/2010,Responsive,CD,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.4,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,CD,"Congo, Dem Rep.",11110,Education policy and administrative management,0.5,34029.8
2009/2010,Responsive,CD,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.4,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,CD,"Congo, Dem Rep.",15110,Public sector policy and administrative management,0.25,17014.9
2009/2010,Responsive,CD,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.4,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,CD,"Congo, Dem Rep.",41010,Environmental policy and administrative management,0.25,17014.9
2009/2010,Responsive,ML,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.15,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,ML,Mali,11110,Education policy and administrative management,0.5,12761.175
2009/2010,Responsive,ML,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.15,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,ML,Mali,15110,Public sector policy and administrative management,0.25,6380.5875
2009/2010,Responsive,ML,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.15,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,ML,Mali,41010,Environmental policy and administrative management,0.25,6380.5875
2009/2010,Responsive,NE,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,NE,Niger,11110,Education policy and administrative management,0.5,25522.35
2009/2010,Responsive,NE,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,NE,Niger,15110,Public sector policy and administrative management,0.25,12761.175
2009/2010,Responsive,NE,0,Centrale des Syndicats du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,2,S6213,S064599002,0,KFM Partnership for Develop. Innovation,Africa,0.3,0,0,0,0,0,0,0,2,1001435,Canadian Non-Profit Making,Civil Society,UNION,NE,Niger,41010,Environmental policy and administrative management,0.25,12761.175
2009/2010,Responsive,CA,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.04,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,CA,Canada,12110,Health policy and administrative management,0.15,905.1239999999999
2009/2010,Responsive,CA,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.04,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,CA,Canada,12191,Medical services,0.25,1508.54
2009/2010,Responsive,CA,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.04,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,CA,Canada,12220,Basic health care,0.25,1508.54
2009/2010,Responsive,CA,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.04,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,CA,Canada,12261,Health education,0.31,1870.5896
2009/2010,Responsive,CA,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.04,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,CA,Canada,99820,Promotion of development awareness,0.04,241.3664
2009/2010,Responsive,GT,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.96,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,GT,Guatemala,12110,Health policy and administrative management,0.15,21722.976000000002
2009/2010,Responsive,GT,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.96,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,GT,Guatemala,12191,Medical services,0.25,36204.96
2009/2010,Responsive,GT,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.96,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,GT,Guatemala,12220,Basic health care,0.25,36204.96
2009/2010,Responsive,GT,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.96,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,GT,Guatemala,12261,Health education,0.31,44894.1504
2009/2010,Responsive,GT,0,Association des chirurgiens dentistes du Qu�bec,D6211,Uncoded: Pre-APP,KSD Social Development Partnerships,1,S6212,S064604002,0,KFM Partnership for Develop. Innovation,America,0.96,0,0,0,1,0,0,0,2,1014702,Canadian Non-Profit Making,Civil Society,PROFESSIONAL ASSOCIATION,GT,Guatemala,99820,Promotion of development awareness,0.04,5792.7936
2009/2010,Responsive,CA,0,SalvAide Humanitarian Aid of Ontario,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,1,S6218,S064605002,0,KFM Partnership for Develop. Innovation,America,0.05,0,0,0,0,0,0,0,2,1001335,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,15150,Democratic participation and civil society,0.95,5760.0305
2009/2010,Responsive,CA,0,SalvAide Humanitarian Aid of Ontario,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,1,S6218,S064605002,0,KFM Partnership for Develop. Innovation,America,0.05,0,0,0,0,0,0,0,2,1001335,Canadian Non-Profit Making,Civil Society,NGO,CA,Canada,99820,Promotion of development awareness,0.05,303.1595
2009/2010,Responsive,SV,0,SalvAide Humanitarian Aid of Ontario,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,1,S6218,S064605002,0,KFM Partnership for Develop. Innovation,America,0.95,0,0,0,0,0,0,0,2,1001335,Canadian Non-Profit Making,Civil Society,NGO,SV,El Salvador,15150,Democratic participation and civil society,0.95,109440.5795
2009/2010,Responsive,SV,0,SalvAide Humanitarian Aid of Ontario,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,1,S6218,S064605002,0,KFM Partnership for Develop. Innovation,America,0.95,0,0,0,0,0,0,0,2,1001335,Canadian Non-Profit Making,Civil Society,NGO,SV,El Salvador,99820,Promotion of development awareness,0.05,5760.0305
2009/2010,Responsive,X1,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S064606001,0,KFM Partnership for Develop. Innovation,Africa,0.28,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X1,Africa MC,12110,Health policy and administrative management,0.1,2658.2388
2009/2010,Responsive,X1,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,2,S6222,S064606001,0,KFM Partnership for Develop. Innovation,Africa,0.28,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X1,Africa MC,13040,STD control including HIV/AIDS,0.9,23924.1492
2009/2010,Responsive,X2,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S064606001,0,KFM Partnership for Develop. Innovation,America,0.34,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X2,Americas MC,12110,Health policy and administrative management,0.1,3227.8614
2009/2010,Responsive,X2,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,1,S6222,S064606001,0,KFM Partnership for Develop. Innovation,America,0.34,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X2,Americas MC,13040,STD control including HIV/AIDS,0.9,29050.7526
2009/2010,Responsive,X3,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,3,S6222,S064606001,0,KFM Partnership for Develop. Innovation,Asia,0.22,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X3,Asia MC,12110,Health policy and administrative management,0.1,2088.6162
2009/2010,Responsive,X3,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,3,S6222,S064606001,0,KFM Partnership for Develop. Innovation,Asia,0.22,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X3,Asia MC,13040,STD control including HIV/AIDS,0.9,18797.5458
2009/2010,Responsive,X4,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,5,S6222,S064606001,0,KFM Partnership for Develop. Innovation,Europe,0.16,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X4,Europe MC,12110,Health policy and administrative management,0.1,1518.9936
2009/2010,Responsive,X4,0,Global Network of People Living with HIV/AIDS,D6220,Uncoded: Pre-APP,KED Engaging Canadians,5,S6222,S064606001,0,KFM Partnership for Develop. Innovation,Europe,0.16,0,0,0,0,0,0,0,0,1014711,Foreign Non-Profit Making,Civil Society,NGO,X4,Europe MC,13040,STD control including HIV/AIDS,0.9,13670.9424
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,11230,Basic life skills for youth and adults,0.1,13400.0
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,11330,Vocational training,0.2,26800.0
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,12240,Basic nutrition,0.1,13400.0
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,15150,Democratic participation and civil society,0.1,13400.0
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,16010,Social/welfare services,0.1,13400.0
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,31120,Agricultural development,0.1,13400.0
2009/2010,Responsive,RW,0,Aide m�dicale internationale � l'enfance,D6214,Uncoded: Pre-APP,KGD Sustainable Economic Growth Partner.,2,S6215,S064608002,0,KFM Partnership for Develop. Innovation,Africa,1.0,0,0,0,0,0,0,0,0,1001617,Canadian Non-Profit Making,Civil Society,NGO,RW,Rwanda,31150,Agricultural inputs,0.1,13400.0
