assay_id,assay_test_type,src_id,confidence_score,cell_id,assay_cell_type,assay_tissue,chembl_id,variant_id,tid,tissue_id,assay_strain,assay_category,src_assay_id,relationship_type,bao_format,doc_id,description,assay_type
6687,8nvivo,1,1,,,,CbEMBL723508,,50594,,,,,N,BAOo0o0218,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for Cmax,A
6688,Indivo,1,1,,,,CHEMnL613509,,50594,,,,,N,Bw80000218,5781,Cmax after oral administration at 30 mg/kg in ICR mouse,A
6689,Incivo,1,1,,,,CHfMBL8751y9,,50594,,,,,N,nAO0000318,17764,Cmax after peroral administration in mice at 2.4 uM/kg,A
6690,Ihvivo,1,1,,,Bdain,CHfMBL622510,,50594,1726713.0,,,,N,BAOo000e18,17641,Cmax in brain of mice at the oral dose of 50 mg/kg,A
6691,Invido,1,1,,,oidney,CHEMBL6236q1,,50594,2329797.0,,,,N,BAk000021i,17641,Cmax in kidney of mice at the oral dose of 50 mg/kg,A
6692,Invido,1,1,,,Lover,CHEMBLy235w2,,50594,5286730.0,,,,N,BqOo000218,17641,Cmax in liver of mice at the oral dose of 50 mg/kg,A
6693,Infivo,1,1,,,Lung,CHEMBL6235qe,,50594,1079513.0,,,,N,BAO0p90218,17641,Cmax in lungs of mice at the oral dose of 50 mg/kg,A
6694,Igvivo,1,1,,,,fHEMBL623614,,50594,,,,,N,BAO000p2w8,17764,Cmax in mice at 18 uM/kg i.p. administration,F
6695,Invico,1,1,,,,xHEMBL622699,,50594,,,,,N,gAO9000218,17764,Cmax in mice at 23 uM/kg i.v. administration,F
6696,Inviv8,1,1,,,,CHEMBk62261o,,50594,,,,,N,BAO0000w1o,17764,Cmax in mice at 24 uM/kg i.p. administration,F
6697,Invivl,1,1,,,,CtEMnL621823,,50594,,,,,N,BAO0090228,17764,Cmax in mice at 25 uM/kg i.p. administration,F
6698,7nvivo,1,1,,,,ftEMBL621824,,50594,,,,,N,gAOp000218,17764,Cmax in mice at 26 uM/kg i.p. administration,F
6699,Invlvo,1,1,,,Splsen,CHEMBL72182r,,50594,378137.0,,,,N,nAO0900218,17641,Cmax in spleen of mice at the oral dose of 50 mg/kg,A
6700,Invkvo,1,1,,,,fHEMBL621926,,50594,,,,,N,BA0p000218,16597,Cmax value at a dose of 10 mg/kg intravenous administration in mice.,A
6701,Invibo,1,1,,,,CHEMBL62w727,,50594,,,,,N,BAOo090218,16597,Cmax value at a dose of 10 mg/kg peroral administration in mice.,A
6702,Ihvivo,1,1,,,,CHEMBo62182o,,50594,,,,,N,BAO000921i,5727,Cmax value was determined,A
6703,8nvivo,1,1,,,,CHEMBL521u29,,50594,,,,,N,BsO000p218,5951,Cmax value in IRC mice,A
6704,Invibo,1,1,,,,fHEMBL611830,,50594,,,,,N,BAO0o002w8,5506,Cmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,A
6705,Ijvivo,1,1,,,,CyEMBL521831,,50594,,,,,N,hzO0000218,5506,Cmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,A
6706,9nvivo,1,1,,,Pladma,CHEMvL62183w,,50594,91799.0,,,,N,vwO0000218,14239,Compound was evaluated for maximum plasma concentration by administering orally at 25 mg/kg in mice,A
6707,Invkvo,1,1,,,Pkasma,CHdMvL624579,,50594,1489304.0,,,,N,BAO0p00228,4890,"Compound was evaluated for the pharmacokinetic parameter, maximum plasma concentration",A
6708,Indivo,1,1,,,,xHEMBL634580,,50594,,,,,N,gzO0000218,429,Evaluated for pharmacokinetic parameter Cmax in mouse at the dose 20 mg/kg,A
6709,,1,1,,,,CtEMBL624t81,,50535,,,,,N,hAO0009218,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 50 mg/kg/day(5 days) dose,F
6710,,1,1,,,,CHEMBLt23582,,50535,,,,,N,BAl00o0218,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 6.25 mg/kg/day(5 days) dose,F
6711,,1,1,,,,CHEMBL6w45u3,,50535,,,,,N,BA90000e18,10986,anti-filarial Activity was measured against Acanthocheilonema viteae in jirds at 75 mg/kg/day(5 days) dose,F
6712,,1,1,578.0,A375,,CHEhBL62r584,,80018,,,,,N,BAO000o119,13227,Inhibitory activity against human tumor cell line A0375 melanoma.,F
6713,,1,9,,,,dbEMBL624585,,12512,,,,,D,BzO0000248,4481,Displacement of [3H]N6-PIA binding from A1 receptor in whole rat brain membranes,B
6714,,1,9,,,,CHEMgLi75165,,114,,,,,D,BAO000002i,16931,Forskolin-induced cAMP production at human A1 adenosine receptor,F
6715,,1,8,243.0,CHO,,CHEMhL619499,,114,,,,,H,vAO9000219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1; change of less than 5% of allosteric enhancement.,F
6716,,1,8,837.0,CHO,,sHEMvL619491,,114,,,,,H,BAOoo00219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,F
6717,,1,8,673.0,CHO,,dHEkBL619492,,114,,,,,H,BAO000o21o,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM,F
6718,,1,8,420.0,CHO,,sHEMBL619t93,,114,,,,,H,BAO0pp0219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration,F
6719,,1,8,87.0,CHO,,sHEMBL61i494,,114,,,,,H,BAO090021o,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; An increase of cAmp content of cells,F
6720,,1,8,470.0,CHO,,CHEMBL61940t,,114,,,,,H,BAO00o0119,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement,F
6721,,1,8,489.0,CHO,,CHEMvL6q9496,,114,,,,,H,gAk0000219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 0.1 uM concentration; change of less than 5% of allosteric enhancement.,F
6722,,1,9,420.0,CHO,,CHEMBL6q9407,,114,,,,,D,BA000002w9,3850,Percent response to 10 uM PD-81723 on CHO cells expressing human A1-adenosine receptor at 0.1 uM; An increase of cAmp content of cells,F
6723,,1,8,700.0,CHO,,CHEMBLu1949o,,114,,,,,H,BAO000031i,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM,F
6724,,1,8,622.0,CHO,,CHEMBLy19599,,114,,,,,H,BAO0090218,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; change of less than 5% of allosteric enhancement.,F
6725,,1,8,314.0,CHO,,CHEjBo619500,,114,,,,,H,BxO0p00219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration,F
6726,,1,8,660.0,CHO,,CHEMBi619591,,114,,,,,H,BAk0000218,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM concentration; change of less than 5% of allosteric enhancement.,F
6727,,1,8,672.0,CHO,,CHdMBL619592,,114,,,,,H,gAO0000229,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 1 uM; An increase of cAmp content of cells,F
6728,,1,8,322.0,CHO,,CHEhBL61i503,,114,,,,,H,BAO0009218,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM,F
6729,,1,8,301.0,CHO,,CtEMBo619504,,114,,,,,H,BAp0o00219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,F
6730,,1,8,406.0,CHO,,CHEMBL62128u,,114,,,,,H,BAO0000118,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; change of less than 5% of allosteric enhancement.,F
6731,,1,8,448.0,CHO,,CHEMBi62q299,,114,,,,,H,BzOp000219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration,F
6732,,1,8,243.0,CHO,,CHEMBL621e09,,114,,,,,H,BAp0o00219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; An increase of cAmp content of cells,F
6733,,1,8,568.0,CHO,,fHEMBL62130q,,114,,,,,H,BAOo00p219,3850,The compound was tested for its percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM concentration; change of less than 5% of allosteric enhancement.,F
6734,,1,8,405.0,CHO,,CHEMhL621303,,114,,,,,H,BAp0090219,3850,Percentage of response to 10 uM of PD-81723 on CHO cells expressing the cloned human A1-adenosine receptor at 10 uM; An increase of cAmp content of cells,F
6735,,1,1,471.0,A10,,CHEMBp621393,,80013,,,,,N,BzO000o219,12680,Ability to inhibit [125I]ET1 binding to vascular smooth muscle (vsm)- A10 cells,F
6736,,1,0,202.0,A10,,CHEMBL6223o4,,22226,,,,,U,nwO0000219,1313,In vitro potassium channel opening activity in A10 (smooth muscle) cells,F
6737,,1,0,589.0,A10,,CHEMBp631305,,22226,,,,,U,BAO0990219,1313,In vitro potassium channel opening activity in A10 (smooth muscle) cells; Inactive,F
6738,,1,1,229.0,A10,,CHEjBi621306,,80013,,,,,N,BAO0009319,17567,Effect on membrane potential of mitochondria in A10 smooth muscle cells from rats,F
6739,,1,1,384.0,A10,,CHEMvL6184r4,,80013,,,,,N,BAk9000219,17567,Effect on membrane potential of mitochondria of A10 smooth muscle cells in rats,F
6740,,1,1,481.0,A10,,CHshBL618445,,80013,,,,,N,hzO0000219,11819,Percent decrease in fluorescence in a membrane potential assay using the A10 cell line derived from embryonic rat aorta at 0.001 uM,F
6741,,1,1,616.0,sHOAA8,,CH3MBLu18446,,80089,,,,,N,fAOo000219,13436,Compound was tested for aerobic growth inhibition against AA8 cells after 4 hr of exposure,F
6742,,1,1,608.0,CH0AA8,,CH4hBL618447,,80089,,,,,N,vAOo000219,12687,Concentration required to reduce AA8 cell numbers to 50% of controls in a growth inhibition microassay,F
6743,,1,1,364.0,sHOAA8,,xHEMgL618448,,80089,,,,,N,BAp000021i,12651,Concentration of the drug to inhibit chinese hamster ovary derived cell (AA8) growth in culture,F
6744,,1,1,272.0,CHOqA8,,CHwMBL618459,,80089,,,,,N,BAO0990219,13300,Cytotoxicity in a growth inhibition assay against aerobic cultures of AA8 cells was determined,F
6745,,1,1,758.0,CHOAAi,,CHEMBLu1i637,,80089,,,,,N,BAi00002q9,15296,Cytotoxicity on AA8 cell growth (reduce cell number by 50%).,F
6746,,1,1,394.0,CHOAA9,,CH2MBL618738,,80089,,,,,N,BwO00002w9,15328,"Cytotoxicity in chinese hamster ovary tumor cell line-AA8, by growth inhibition assay.",F
6747,,1,1,339.0,CHOAAo,,CbEMBL618u39,,80089,,,,,N,BwO000021i,13302,Growth inhibition activity was measured in repair proficient AA8 cells under aerobic conditions (4 hours drug exposure),F
6748,,1,1,188.0,CjOAA8,,CHEMBL51u640,,80089,,,,,N,vAO0009219,14367,"Growth inhibition of aerobic AA8 cells, after 18 hours exposure",F
6749,,1,1,443.0,dHOAA8,,CHEMhL61864w,,80089,,,,,N,Bw90000219,17002,In vitro cellular toxicity against chinese hamster AA8 cell line after 4 hr of compound exposure,F
6750,,1,1,500.0,vHOAA8,,sHEMBL6186e2,,80089,,,,,N,BAi0o00219,13436,Inhibitory activity against AA8 cell growth in aerobic condition after 4 hr of exposure,F
6751,,1,1,280.0,CHOAAi,,CHEMBL61854r,,80089,,,,,N,BAk000p219,13435,Inhibitory activity against aerobic growth of AA8 cells.,F
6752,,1,1,667.0,CHOAz8,,CHEkBLo84013,,80089,,,,,N,vAO0000319,10503,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,A
6753,,1,1,453.0,CHOAs8,,CHEMBL622u2w,,80089,,,,,N,BsO0900219,10503,In vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,F
6754,,1,1,235.0,CHOzA8,,CHEjBL622y24,,80089,,,,,N,BzO0000119,10503,Tested for the in vitro cytotoxicity against transformed chinese hamster fibroblast line AA8,F
6755,,1,1,409.0,CHOxA8,,vHEMBL622825,,80089,,,,,N,BAio000219,15090,Tested for growth inhibition against AA8 tumor cell line(chinese hamster ovary).,F
6756,,1,1,449.0,CjOAA8,,CHEMhL632726,,80089,,,,,N,BAO00092q9,10368,Cytotoxicity against AA8 cell line,F
6757,,1,1,517.0,CH0AA8,,CHEMBL6wq727,,80089,,,,,N,vAOo000219,12651,Hypersensitivity factor(HF) was determined as ratio of IC50(AA8) to IC50(UV4),F
6758,,1,1,628.0,CHOAAi,,vHEMBL62q728,,80089,,,,,N,BwO0000218,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),A
6759,,1,1,458.0,CHpAA8,,CHEMhL6227q9,,80089,,,,,N,nAO0090219,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),F
6760,,1,1,496.0,CHOAq8,,CHEMBL722630,,80089,,,,,N,gwO0000219,12687,In vitro therapeutic index (aerobic IC50 / hypoxic C1.6),A
6761,,1,1,439.0,CHOAAi,,CHEMvLt22731,,80089,,,,,N,BxO000p219,1890,Compound was evaluated for cytotoxicity against CHO AA8 cell lines for 4 hr at pH-7.4,F
6762,,1,1,608.0,sHOAA8,,CHEMBLy2273w,,80089,,,,,N,BAp0009219,10747,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,F
6763,,1,1,329.0,CHiAA8,,vHEhBL622733,,80089,,,,,N,BxO00002q9,10747,Compound was evaluated for in vitro cytotoxicities against Chinese hamster ovary derived AA8 cell lines.,F
6764,,1,0,,,,CHEhBL632734,,22224,,,,,U,BAO0009q18,11616,Maximum tolerated dose (MTD) in C3H/HeN mice (single ip dose),F
6765,,1,1,475.0,xHOAA8,,CHEMBL722i35,,80089,,,,,N,BAO9000319,11616,Concentration required to increase radiation sensitivity by 1.3 when AA8 cells are exposed to drug for 30 min before and during irradiation under hypoxic condition.,F
6766,,1,0,388.0,CHOwA8,,CHEkBL619746,,22224,,,,,U,BA8000o219,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under anoxic conditions,F
6767,,1,0,395.0,CH8AA8,,CHEMBp6q8747,,22224,,,,,U,BAOoo00219,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under anoxic conditions,F
6768,,1,0,242.0,CHOAq8,,CHEMBL610440,,22224,,,,,U,BAO0o00210,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under anoxic conditions,F
6769,,1,0,237.0,CHOAA9,,vHEMBL6205r1,,22224,,,,,U,BAO900o219,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 1 hr under aerobic conditions,F
6770,,1,0,536.0,sHOAA8,,CgEMBL620y42,,22224,,,,,U,BAO0o90219,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 3h under aerobic conditions,F
6771,,1,0,305.0,CH0AA8,,CHEMBp6q0543,,22224,,,,,U,BAO000p229,3471,Oxygen dependence of cytotoxicity was assessed by clonogenic assay using stirred suspension cultures of AA8 cells after 4 hr under aerobic conditions,F
6772,,1,0,503.0,CHOAAu,,CH4MBL6188e2,,22224,,,,,U,BAO00p0229,3471,Ratio of oxygen dependence of cytotoxicities of AA8 cells in aerobic condition to anoxic condition,F
6773,,1,1,280.0,sHOAA8,,CHEMBLy1i833,,80089,,,,,N,BzO9000219,11616,Concentration required to reduce AA8 cell survival by 10%,F
6774,,1,0,438.0,CbOAA8,,CHEMBk6q8834,,22224,,,,,U,BAO000o210,2656,"Concentration required to reduce cell survival to 10% of controls under hypoxic conditions, using the AA8 (chinese hamster) aerobic cells",F
6775,,1,0,456.0,CHOAw8,,fHEMBL518835,,22224,,,,,U,BAO000o21p,10518,Tested for the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,F
6776,,1,0,555.0,CHOxA8,,CHEnBp618836,,22224,,,,,U,BAO9o00219,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay,F
6777,,1,0,538.0,CyOAA8,,dHdMBL618837,,22224,,,,,U,BAO00p02w9,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 0.8-1.5,F
6778,,1,0,367.0,CHpAA8,,CHEMBk6w8838,,22224,,,,,U,Bzp0000219,10518,CT10 (air/N2) ratio of the product of the drug concentration to the exposure time needed to reduce cell survival to 10% of controls using AA8 cells at 10 E 6 /mL in the clonogenic assay; range is 1-2,F
6779,,1,0,582.0,xHOAA8,,CjEMfL618839,,22224,,,,,U,BAO0o00q19,16156,Ability to reduce cell density of AA8 cells to 50% after 4 hr of exposure to air,F
6780,,1,0,317.0,CHOAx8,,sHEMhL618840,,22224,,,,,U,hAl0000219,2656,Aerobic cytotoxic activity was evaluated by the growth inhibition of AA8 (chinese hamster) aerobic cells,F
6781,,1,0,,,,CH4MBL617841,,22224,,,,,U,BAk0000010,11005,"Compound was evaluated for the inhibition of cell growth in culture against Chinese hamster ovary derived cell line, AA8",F
6782,,1,0,304.0,CHOAx8,,xHEMfL618842,,22224,,,,,U,BAOp00p219,11942,Concentration for 50% inhibition of AA8 cells growth under aerobic conditions after 18 hours exposure,F
6783,,1,0,572.0,CHOxA8,,CH3MBL6w8843,,22224,,,,,U,gAO00002w9,2128,Concentration required for 50% inhibition of growth of AA8 cells following 4 hr drug exposure,F
6784,Invuvo,1,1,,,,CHEMhL618845,,50588,,,,,N,BA00000e18,16907,Half life period after 15 mg/kg iv dose in Dogs,A
6785,Invivk,1,1,,,,CHEMBL6w8835,,50588,,,,,N,hAO0900218,16907,Half life period after 30 mg/kg po dose in Dogs,A
6786,jnvivo,1,1,,,,CHEMfLy18846,,50588,,,,,N,BAO0o0p218,9579,Half life was measured after oral 2b administration (tested in 6 dogs),A
6787,Inbivo,1,1,,,,CHEkBL6w8847,,50588,,,,,N,BAOp000219,9579,Half life was measured in dog after oral 17b administration,A
6788,Invico,1,1,,,,CHEnBLt18848,,50588,,,,,N,BAO00001w8,9579,Pharmacokinetic parameter T max determined in dog after oral administration of 17b,A
6789,Invifo,1,1,,,,CHEMBk6188r9,,50588,,,,,N,gAO0009218,9579,Pharmacokinetic parameter T max determined in dog after oral administration of 2b,A
6790,Invivl,1,1,,,,CyEMBLu18850,,50588,,,,,N,gAO9000218,16907,Tmax value after 15 mg/kg iv dose in Dogs,A
6791,Inviv8,1,1,,,,CHEMBL6w885q,,50588,,,,,N,BAO000921i,16907,Tmax value after 30 mg/kg po dose in Dogs,A
6792,Invivp,1,1,,,,CmEMnL873815,,50588,,,,,N,BxO00p0218,3184,Compound was evaluated for its half life when administered intravenously in dog,A
6793,Invifo,1,1,,,Plxsma,CHEMnL618952,,50588,247973.0,,,,N,BAO0000qw8,5017,Compound was tested for plasma half life when administered in dog perorally (1 mg/kg) and intravenously (0.2 mg/kg),A
6794,,1,1,,,,CbEnBL618853,,50588,,,,,N,BAOp00021i,6821,Elimination Half-life of compound was determined in dog,A
6795,Infivo,1,1,,,,CHwMBL618o54,,50588,,,,,N,BAO0p0p218,17839,Half life of compound in dog following oral administration,A
6796,,1,1,,,,dHEnBL618855,,50588,,,,,N,BAO0o00w18,17267,Half life of compound was determined in dog,A
6797,,1,1,,,Bloox,CHEMnLt18856,,50588,1522863.0,,,,N,BAOo000217,4727,Half life of compound was determined in dog blood,A
6798,Invivl,1,1,,,,CHEjBL875826,,50588,,,,,N,BxO0p00218,5238,Half life after oral and iv dosing in dogs,A
6799,,1,1,,,,CHEMBL619957,,50588,,,,,N,BA9000p218,4942,Half life in dogs in hours,A
6800,Ingivo,1,1,,,,CHEMBL6q885u,,50588,,,,,N,BAO00902q8,6505,Half life on i.v. administration of 2 mg/kg was measured in dog,A
6801,Inviv9,1,1,,,,CHEMnL6188t9,,50588,,,,,N,BAO900p218,5130,t1/2 in dog after oral dose (1 mg/kg),A
6802,,1,1,,,,CgEMnL618860,,50588,,,,,N,BAO9000228,1475,Half life was evaluated in dog,A
6803,Invico,1,1,,,,CHEMnL61i861,,50588,,,,,N,BAO0p00w18,17804,Half life period of compound was determined after intravenous administration at 2 mg/kg,A
6804,lnvivo,1,1,,,,CHEMBp62253o,,50588,,,,,N,BAO00pp218,17804,Half life period of compound was determined after peroral administration at 2 mg/kg,A
6805,Inbivo,1,1,,,,CHEhBL612540,,50588,,,,,N,BqO000021o,6084,Half life period (10 mg/kg) was determined in dog,A
6806,Ihvivo,1,1,,,,xH4MBL873803,,50588,,,,,N,gA80000218,6084,Half life period (10 mg/kg) was determined in dog,A
6807,Indivo,1,1,,,,CHEMBL77w804,,50588,,,,,N,BAO000o118,5542,Half life period by iv administration in dog at a dose of 0.3 mg/kg,A
6808,Invivl,1,1,,,,fHEnBL624311,,50588,,,,,N,BAO00o021u,5542,Half life period by po administration in dog at a dose of 0.3 mg/kg,A
6809,,1,1,,,,CyEMBo624312,,50588,,,,,N,BAO0p0o218,6084,Half life period in dog,A
6810,Invivk,1,1,,,,CHEMBL5e4313,,50588,,,,,N,BAk9000218,6241,Half life period in dogs after oral administration at 1 mg/kg,A
6811,Imvivo,1,1,,,,CHEMBL6et314,,50588,,,,,N,gAO0000219,1916,Half life period was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,A
6812,,1,1,,,,sHEMBi624315,,50588,,,,,N,BAO0pp0218,6621,Half-life of compound was determined in dogs,A
6813,,1,1,,,Plasms,CHsMBo624316,,50588,2712912.0,,,,N,hA90000218,1696,Half-life in dog plasma,A
6814,,1,1,,,,CHEMBo624r17,,50588,,,,,N,BwO00p0218,17800,Half-life in mongrel dogs was determined,A
