Fiscal year,Gender equality (marker),Sector ID,Regional program (marker),Project Browser country ID,Project number,Sector name,Biodiversity (marker),Organisation class,Untied amount(Project-level budget),Section name,Maximum CIDA contribution (project-level),Children issues (marker),Enviromental sustainability (marker),ICT as a tool for development (marker),Amount spent,Section ID,Sector percent,Branch ID,Fund centre ID,Fund centre name,Status,IRTC percent,Division ID,Youth issues (marker),FSTC percent,Knowledge for development (marker),Trade development (marker),CFLI (marker),Indigenous issues (marker),CountryRegion ID,Programming process (new),Participatory development and good governance,Urban issues (marker),Continent name,Branch name,Division name,CIDA business delivery model (old),Bilateral aid (international marker),PBA type,Climate change adaptation (marker),Climate change mitigation (marker),Desertification (marker)
2009/2010,0,15110,0,BZ,A034821001,Public sector policy and administrative management,0,Governmental,80000.0,Central Americas Section,80000.0,0,0,0,78768.82,S4403,1.0,B4400,4433,Belize,Closed,0.0,D4400,0,1.0,0,0,1,0,BZ,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,15110,0,BZ,A034821001,Public sector policy and administrative management,0,Unknown,80000.0,Central Americas Section,80000.0,0,0,0,1231.18,S4403,1.0,B4400,4433,Belize,Closed,0.0,D4400,0,1.0,0,0,1,0,BZ,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,11220,0,CN,A034822001,Primary education,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,87366.57400000001,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,11220,0,CN,A034822001,Primary education,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,2532.972,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,12220,0,CN,A034822001,Basic health care,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,87366.57400000001,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,12220,0,CN,A034822001,Basic health care,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,2532.972,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,15150,0,CN,A034822001,Democratic participation and civil society,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,87366.57400000001,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,15150,0,CN,A034822001,Democratic participation and civil society,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,2532.972,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,15160,0,CN,A034822001,Human rights,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,87366.57400000001,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,15160,0,CN,A034822001,Human rights,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,2532.972,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,41081,0,CN,A034822001,Environmental education/training,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,87366.57400000001,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,41081,0,CN,A034822001,Environmental education/training,0,Governmental,448614.39,OAI Indonesia and SEA Regional,448614.39,0,1,0,2532.972,S4126,0.2,B4100,4130,China,Closed,0.0,D4100,0,1.0,0,0,1,0,CN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,11220,0,MN,A034823001,Primary education,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,87243.73800000001,S4130,0.2,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,11220,0,MN,A034823001,Primary education,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,756.262,S4130,0.2,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,MN,A034823001,Democratic participation and civil society,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,87243.73800000001,S4130,0.2,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,MN,A034823001,Democratic participation and civil society,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,756.262,S4130,0.2,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,16050,0,MN,A034823001,Multi-sector aid for basic social services,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,174487.47600000002,S4130,0.4,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,16050,0,MN,A034823001,Multi-sector aid for basic social services,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,1512.524,S4130,0.4,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,41081,0,MN,A034823001,Environmental education/training,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,87243.73800000001,S4130,0.2,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,41081,0,MN,A034823001,Environmental education/training,0,Governmental,438023.94,Philippines and Mongolia,438023.94,1,1,0,756.262,S4130,0.2,B4100,4131,Mongolia,Closed,0.0,D4100,0,1.0,0,0,1,0,MN,Uncoded: Pre-APP,1,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,15150,0,KH,A034828001,Democratic participation and civil society,0,Governmental,125000.0,OAV Vietnam,125000.0,0,0,0,62500.0,S4107,0.5,B4100,4108,Cambodia,Closed,0.0,D4100,0,1.0,0,0,1,1,KH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,31130,0,KH,A034828001,Agricultural land resources,0,Governmental,125000.0,OAV Vietnam,125000.0,0,0,0,62500.0,S4107,0.5,B4100,4108,Cambodia,Closed,0.0,D4100,0,1.0,0,0,1,1,KH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,0,PH,A034830001,Multisector aid,0,Governmental,360012.53,Philippines and Mongolia,360012.53,0,0,0,335238.5,S4130,1.0,B4100,4128,Philippines,Closed,0.0,D4100,0,0.0,0,0,1,0,PH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,0,PH,A034830001,Multisector aid,0,Governmental,360012.53,Philippines and Mongolia,360012.53,0,0,0,24774.03,S4130,1.0,B4100,4128,Philippines,Closed,0.0,D4100,0,0.0,0,0,1,0,PH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,FM,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,20997.659,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,FM,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,MH,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,20997.659,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,MH,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,NR,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,20997.659,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,NR,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,PG,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,159582.2084,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,PG,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,PW,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,20997.659,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,PW,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,SB,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,88190.1678,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,SB,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,VU,A034831001,Multisector aid,0,Governmental,419953.18,OAI Indonesia and SEA Regional,419953.18,0,0,0,88190.1678,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,VU,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,CK,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,16800.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,CK,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,FJ,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,121800.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,FJ,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,KI,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,37800.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,KI,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,NU,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,16800.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,NU,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,TO,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,109200.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,TO,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,TV,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,16800.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,TV,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,1,WS,A034837001,Multisector aid,0,Governmental,420000.0,OAI Indonesia and SEA Regional,420000.0,0,0,0,100800.0,S4126,1.0,B4100,4129,*South Pacific,Closed,0.0,D4100,0,1.0,0,0,1,0,WS,Uncoded: Pre-APP,0,0,Oceania,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,TH,A034839001,Democratic participation and civil society,0,Governmental,259977.18,OAV Vietnam,259977.18,0,0,0,155986.30800000002,S4107,0.6,B4100,4111,*Thailand,Closed,0.0,D4100,0,1.0,0,0,1,0,TH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15160,0,TH,A034839001,Human rights,0,Governmental,259977.18,OAV Vietnam,259977.18,0,0,0,103990.87199999999,S4107,0.4,B4100,4111,*Thailand,Closed,0.0,D4100,0,1.0,0,0,1,0,TH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,0,ID,A034840001,Multisector aid,0,Governmental,215000.0,OAI Indonesia and SEA Regional,215000.0,0,0,0,370282.25,S4126,1.0,B4100,4127,Indonesia,Closed,0.0,D4100,0,1.0,0,0,1,0,ID,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,0,ID,A034840001,Multisector aid,0,Unknown,215000.0,OAI Indonesia and SEA Regional,215000.0,0,0,0,-155282.25,S4126,1.0,B4100,4127,Indonesia,Closed,0.0,D4100,0,1.0,0,0,1,0,ID,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,1,TH,A034841001,Democratic participation and civil society,0,Governmental,120000.0,Philippines and Mongolia,120000.0,0,0,0,72000.0,S4130,0.6,B4100,4113,Burma Border Areas,Closed,0.0,D4100,0,1.0,0,0,1,0,TH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15160,1,TH,A034841001,Human rights,0,Governmental,120000.0,Philippines and Mongolia,120000.0,0,0,0,48000.0,S4130,0.4,B4100,4113,Burma Border Areas,Closed,0.0,D4100,0,1.0,0,0,1,0,TH,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,0,TL,A034842001,Multisector aid,0,Governmental,204213.78,OAI Indonesia and SEA Regional,204213.78,0,0,0,214239.74,S4126,1.0,B4100,4132,*Timor-Leste,Closed,0.0,D4100,0,1.0,0,0,1,0,TL,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,43010,0,TL,A034842001,Multisector aid,0,Unknown,204213.78,OAI Indonesia and SEA Regional,204213.78,0,0,0,-10025.96,S4126,1.0,B4100,4132,*Timor-Leste,Closed,0.0,D4100,0,1.0,0,0,1,0,TL,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,11230,0,CO,A034843001,Basic life skills for youth and adults,0,Multilateral,10000000.0,South America,10000000.0,2,0,0,720000.0,S4413,0.4,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15110,0,CO,A034843001,Public sector policy and administrative management,0,Multilateral,10000000.0,South America,10000000.0,2,0,0,360000.0,S4413,0.2,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15160,0,CO,A034843001,Human rights,0,Multilateral,10000000.0,South America,10000000.0,2,0,0,360000.0,S4413,0.2,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,31165,0,CO,A034843001,Agricultural alternative development,0,Multilateral,10000000.0,South America,10000000.0,2,0,0,360000.0,S4413,0.2,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,11320,0,HT,A034844001,Secondary education,0,Governmental,370000.0,Ha�ti & Dominican Republic Section,370000.0,0,0,0,111000.0,S4449,0.3,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,1,0,HT,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,15160,0,HT,A034844001,Human rights,0,Governmental,370000.0,Ha�ti & Dominican Republic Section,370000.0,0,0,0,37000.0,S4449,0.1,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,1,0,HT,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,31120,0,HT,A034844001,Agricultural development,0,Governmental,370000.0,Ha�ti & Dominican Republic Section,370000.0,0,0,0,55500.0,S4449,0.15,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,1,0,HT,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,43010,0,HT,A034844001,Multisector aid,0,Governmental,370000.0,Ha�ti & Dominican Republic Section,370000.0,0,0,0,166500.0,S4449,0.45,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,1,0,HT,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,11320,0,DO,A034845001,Secondary education,0,Governmental,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,52697.265,S4449,0.3,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,11320,0,DO,A034845001,Secondary education,0,Unknown,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,1302.735,S4449,0.3,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,15160,0,DO,A034845001,Human rights,0,Governmental,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,17565.755,S4449,0.1,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,15160,0,DO,A034845001,Human rights,0,Unknown,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,434.245,S4449,0.1,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,31120,0,DO,A034845001,Agricultural development,0,Governmental,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,26348.6325,S4449,0.15,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,31120,0,DO,A034845001,Agricultural development,0,Unknown,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,651.3675,S4449,0.15,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,43010,0,DO,A034845001,Multisector aid,0,Governmental,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,79045.8975,S4449,0.45,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,43010,0,DO,A034845001,Multisector aid,0,Unknown,180000.0,Ha�ti & Dominican Republic Section,180000.0,0,0,0,1954.1025,S4449,0.45,B4400,4451,Dominican Republic,Closed,0.0,D4400,0,1.0,0,0,1,0,DO,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,0,72050,0,AF,A034846001,Relief co-ordination; protection and support services,0,Multilateral,720000.0,"OAA Afghanistan, Pakistan and Sri Lanka",720000.0,0,0,0,720000.0,S4141,1.0,B4100,4125,Afghanistan,Closed,0.0,D4100,0,0.0,0,0,0,0,AF,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,72050,0,AF,A034847001,Relief co-ordination; protection and support services,0,Multilateral,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",367806.0,0,0,0,367806.0,S4141,1.0,B4100,4125,Afghanistan,Closed,0.0,D4100,0,0.0,0,0,0,0,AF,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,BD,A034849001,Democratic participation and civil society,0,Governmental,230000.0,Bangladesh Section,230000.0,0,0,0,230000.0,S4122,1.0,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,1,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,11110,0,CO,A034856001,Education policy and administrative management,0,Multilateral,9000000.0,South America,9000000.0,2,0,0,300000.0,S4413,0.1,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,11220,0,CO,A034856001,Primary education,0,Multilateral,9000000.0,South America,9000000.0,2,0,0,300000.0,S4413,0.1,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,11230,0,CO,A034856001,Basic life skills for youth and adults,0,Multilateral,9000000.0,South America,9000000.0,2,0,0,300000.0,S4413,0.1,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15110,0,CO,A034856001,Public sector policy and administrative management,0,Multilateral,9000000.0,South America,9000000.0,2,0,0,450000.0,S4413,0.15,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,CO,A034856001,Democratic participation and civil society,0,Multilateral,9000000.0,South America,9000000.0,2,0,0,300000.0,S4413,0.1,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15160,0,CO,A034856001,Human rights,0,Multilateral,9000000.0,South America,9000000.0,2,0,0,750000.0,S4413,0.25,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15261,0,CO,A034856001,Child soldiers (Prevention and demobilisation),0,Multilateral,9000000.0,South America,9000000.0,2,0,0,600000.0,S4413,0.2,B4400,4420,Colombia,Closed,0.0,D4400,2,1.0,0,0,0,1,CO,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,12240,0,AF,A034859001,Basic nutrition,0,Civil Society,617054.94,"OAA Afghanistan, Pakistan and Sri Lanka",617054.94,2,2,0,360481.95,S4141,0.6,B4100,4125,Afghanistan,Closed,0.0,D4100,2,0.799999997,0,0,0,0,AF,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
